main_position,player_id,player_name,team,team_id,minutes_played,tackle_success_rate,tackles_successful_per90,interceptions_per90,interception_success_rate,pressures_per90,chances_created_per90,pass_completion_rate,progressive_carries_per90,crosses_completed_per90,duels_won_per90,fouls_committed_per90,goals_scored_per90,goal_assists_per90,rating
Right Back,6649,Óscar de Marcos Arana,Athletic Club,215,3067,45.425808850873935,51.652892561983464,80.11363636363636,63.644444444444446,56.90021231422505,18.992248062015506,40.38905374216947,32.59475218658891,45.50898203592815,53.77777777777778,34.35374149659864,6.0606060606060606,33.333333333333336,40.81160309297006
Right Back,6663,Antonio Barragán Fernández,Valencia,207,1772,62.56972852361473,46.28099173553718,67.04545454545455,54.548148148148144,36.252653927813164,13.178294573643413,55.09396636993079,31.60349854227405,23.952095808383238,49.77777777777778,65.3061224489796,0.0,0.0,31.90236341059028
Right Back,6672,Jorge Andújar Moreno,Sevilla,213,1864,46.336928226106366,33.47107438016529,50.0,60.162962962962965,36.88959660297241,12.4031007751938,38.476755687438185,37.37609329446064,14.37125748502994,33.77777777777778,51.70068027210885,12.121212121212121,16.666666666666668,30.36482170397065
Left Back,6674,Alberto De La Bella Madureño,Real Sociedad,210,1299,22.38750464856824,24.793388429752067,46.59090909090909,34.56296296296296,21.868365180467098,18.992248062015506,44.41147378832839,28.22157434402332,32.93413173652695,25.77777777777778,43.87755102040817,0.0,0.0,23.296597169777755
Left Back,6675,Antonio Manuel Luna Rodríguez,Eibar,322,1111,48.30792116028263,47.52066115702478,73.29545454545455,54.32592592592593,29.033970276008496,13.178294573643413,33.7619518628421,23.381924198250726,28.74251497005988,53.333333333333336,16.3265306122449,0.0,33.333333333333336,33.16126006507277
Right Back,6679,Aritz Elustondo Irribaria,Real Sociedad,210,2786,48.04760133878766,36.77685950413222,72.1590909090909,59.25925925925925,32.53715498938429,12.4031007751938,46.62050774810419,32.18658892128279,30.538922155688624,39.11111111111111,32.99319727891156,9.09090909090909,0.0,31.32532665344763
Right Back,6699,Ander Capa Rodríguez,Eibar,322,3160,52.11974711788769,57.851239669421474,87.5,49.28888888888889,37.15498938428875,19.37984496124031,5.440158259149376,50.787172011661795,35.32934131736527,50.66666666666666,51.70068027210885,15.151515151515152,45.833333333333336,39.76209905426107
Left Back,6718,Sergio Escudero Palomo,Sevilla,213,1212,19.431015247303836,36.36363636363635,71.02272727272727,72.93333333333334,45.54140127388535,43.410852713178286,39.33399274645568,45.24781341107871,57.48502994011976,41.333333333333336,60.204081632653065,21.21212121212121,0.0,38.29965578996003
Left Back,6734,Luis Carlos Correia Pinto,RC Deportivo La Coruña,219,1029,45.016734845667536,56.19834710743801,30.113636363636363,22.22222222222222,58.17409766454353,10.852713178294575,23.508077810748468,50.495626822157426,15.568862275449103,58.666666666666664,65.64625850340136,0.0,0.0,34.94967191092588
Right Back,6738,Juan Francisco Moreno Fuertes,RC Deportivo La Coruña,219,2791,60.33841576794349,35.537190082644614,77.84090909090908,50.696296296296296,22.505307855626327,20.155038759689923,30.629739531816707,38.54227405247813,30.538922155688624,38.66666666666667,8.503401360544217,9.09090909090909,0.0,33.468091326679826
Right Back,6772,Mario Gaspar Pérez Martínez,Villarreal,222,2982,30.773521755299367,33.47107438016529,32.95454545454546,26.56296296296296,18.895966029723997,8.13953488372093,46.653478404220266,30.670553935860053,8.982035928143713,36.88888888888889,28.2312925170068,18.18181818181818,12.5,24.03760429083988
Left Back,6776,David Juncà Reñé,Eibar,322,2327,55.78281889178134,52.89256198347106,61.36363636363635,54.22222222222223,39.96815286624204,27.51937984496124,20.178041543026723,45.306122448979586,50.898203592814376,55.55555555555556,51.02040816326531,0.0,62.5,42.696455887915896
Left Back,6784,Antonio García Aranda,Levante UD,221,2417,64.78244700632206,27.272727272727266,60.79545454545454,45.65925925925926,25.79617834394905,30.620155038759687,37.65248928453677,47.5801749271137,44.31137724550898,26.666666666666668,61.564625850340136,0.0,29.166666666666668,34.6712189538008
Right Back,6787,Pedro López Muñoz,Levante UD,221,1491,36.64931201190034,22.314049586776857,53.40909090909092,46.6962962962963,34.6072186836518,4.651162790697675,54.73128915265417,25.014577259475217,21.55688622754491,23.555555555555557,47.61904761904762,18.18181818181818,0.0,24.56321687233109
Left Back,6789,Mikel Balenziaga Oruesagasti,Athletic Club,215,3070,43.566381554481225,34.71074380165288,74.99999999999999,63.94074074074073,42.62208067940553,23.64341085271318,52.48928453676229,31.895043731778422,41.91616766467065,34.22222222222222,37.41496598639456,0.0,33.333333333333336,35.24087948555294
Right Back,6791,Javier López Rodríguez,Espanyol,214,2603,60.15247303830421,63.22314049586776,91.47727272727272,80.34074074074074,47.45222929936306,9.689922480620154,36.564457632706905,26.705539358600582,30.538922155688624,67.11111111111111,61.564625850340136,0.0,25.0,38.22287094658038
Left Back,6802,Jonathan Castro Otto,Celta Vigo,209,3170,49.38638899219042,38.016528925619824,92.04545454545455,65.95555555555555,51.0615711252654,21.70542635658915,68.84272997032645,40.29154518950437,21.55688622754491,39.11111111111111,41.83673469387755,6.0606060606060606,45.833333333333336,37.58041317502089
Right Back,6805,Hugo Mallo Novegil,Celta Vigo,209,3075,38.862030494607666,44.21487603305785,61.93181818181818,46.34074074074074,49.36305732484077,13.178294573643413,59.1163864160897,27.3469387755102,17.365269461077844,44.44444444444444,54.08163265306123,6.0606060606060606,45.833333333333336,32.30989948816382
Left Back,6828,Jaume Vicent Costa Jordá,Villarreal,222,1584,38.09966530308665,48.347107438016515,85.79545454545455,58.62222222222222,25.47770700636943,6.2015503875969,59.80877019452687,19.999999999999996,6.58682634730539,49.33333333333334,42.85714285714286,15.151515151515152,20.833333333333336,26.848645352484862
Left Back,6856,Carlos Martín Vigaray,Getafe,216,1300,49.739680178505026,61.98347107438016,50.0,53.333333333333336,41.29511677282379,16.279069767441857,48.03824596109465,18.483965014577254,7.784431137724551,59.555555555555564,48.63945578231293,18.18181818181818,0.0,31.545694272393796
Right Back,6865,Francisco José Molinero Calderón,Real Betis,218,1396,72.66641874302717,48.76033057851238,57.38636363636363,67.22962962962963,24.840764331210192,12.4031007751938,48.59874711506762,21.749271137026234,19.16167664670659,45.77777777777778,55.782312925170075,0.0,25.0,31.249785078654593
Left Back,6878,Miguel Torres Gómez,Málaga,223,2046,46.262551134250664,43.801652892561975,25.0,24.237037037037037,22.983014861995755,14.34108527131783,32.93768545994069,4.723032069970843,17.964071856287426,41.333333333333336,31.63265306122449,0.0,33.333333333333336,24.632979709399315
Left Back,6913,Fernando Navarro i Corbacho,RC Deportivo La Coruña,219,3256,51.22722201561919,50.41322314049586,73.86363636363636,69.14074074074075,24.04458598726115,10.465116279069768,44.18067919551601,23.673469387755098,9.580838323353294,47.55555555555556,34.01360544217687,0.0,20.833333333333336,29.35926611223187
Left Back,6914,Roberto Román Triguero,Rayo Vallecano,360,2694,57.54927482335442,21.900826446280988,44.31818181818182,54.10370370370371,28.927813163481957,19.37984496124031,57.434882954170796,21.982507288629733,21.55688622754491,24.444444444444446,39.79591836734694,9.09090909090909,41.66666666666667,29.27790249048584
Right Back,6927,David García Santana,Las Palmas,208,1674,47.37820751208628,31.818181818181813,68.75,53.05185185185185,8.651804670912956,14.34108527131783,61.09462578305309,13.002915451895044,15.568862275449103,31.555555555555554,18.02721088435374,30.303030303030305,20.833333333333336,25.031538400964255
Left Back,6932,Dani Castellano Betancor,Las Palmas,208,2325,49.46076608404612,38.4297520661157,94.31818181818181,59.25925925925925,26.06157112526539,13.953488372093023,63.105835806132546,54.169096209912524,16.167664670658684,36.88888888888889,32.6530612244898,0.0,0.0,31.933478406889616
Left Back,6935,Adrián Marín Gómez,Villarreal,222,933,59.42729639271105,78.92561983471073,44.31818181818182,25.925925925925924,33.7579617834395,19.767441860465116,49.09330695680845,28.046647230320694,28.74251497005988,83.11111111111111,37.07482993197279,0.0,0.0,36.76436357693194
Right Back,7005,João Pedro Cavaco Cancelo,Valencia,207,2322,49.55373744886575,46.694214876033044,81.25,63.55555555555556,36.62420382165605,21.70542635658915,47.279920870425336,51.77842565597667,32.33532934131737,52.444444444444436,55.102040816326536,9.09090909090909,62.5,40.201220116075135
Left Back,7158,Cristiano Biraghi,Granada,1049,2988,28.988471550762362,29.752066115702476,36.36363636363637,49.37777777777777,17.834394904458605,16.279069767441857,26.013847675568748,22.157434402332356,28.74251497005988,27.555555555555557,42.51700680272109,0.0,12.5,23.61097743493857
Left Back,7577,Carles Planas Antolínez,Celta Vigo,209,1676,44.27296392711046,60.74380165289255,65.34090909090908,46.08888888888889,65.87048832271762,13.953488372093023,54.13781734256513,40.52478134110786,22.15568862275449,60.44444444444444,30.952380952380953,0.0,41.66666666666667,40.91929779901743
Right Back,7906,David Simón Rodríguez Santana,Las Palmas,208,2236,83.48828560803273,47.10743801652891,22.727272727272727,24.237037037037037,48.089171974522294,30.23255813953488,57.467853610286866,32.53644314868804,35.92814371257485,49.33333333333334,61.564625850340136,12.121212121212121,33.333333333333336,39.7537940807177
Right Back,8801,Iván López Mendoza,Levante UD,221,933,67.18110821866865,75.20661157024793,50.0,57.51111111111111,33.28025477707006,12.4031007751938,31.091328717441503,33.11953352769679,11.377245508982037,78.66666666666666,56.80272108843538,0.0,0.0,35.71853044231233
Left Back,11298,José Ignacio Martínez García,Rayo Vallecano,360,2040,65.563406470807,42.148760330578504,47.72727272727273,54.459259259259255,40.23354564755839,14.728682170542633,38.87240356083088,21.749271137026234,13.17365269461078,43.55555555555555,45.57823129251701,0.0,0.0,30.551041621705323
