main_position,player_id,player_name,team,team_id,minutes_played,saves_per90,save_percentage,xg_against_minus_goals_conceded_per90,keeper_sweeper_per90,penalty_save_percentage,aerial_dominance_index_per90,pass_completion_rate,rating,rating_normalizado,tackle_success_rate,tackles_successful_per90,interceptions_per90,interception_success_rate,pressures_per90,chances_created_per90,progressive_carries_per90,crosses_completed_per90,duels_won_per90,fouls_committed_per90,goals_scored_per90,goal_assists_per90,clearances_per90,blocks_per90,times_dribbled_past_per90,progressive_passes_per90,duel_success_rate,ball_recoveries_per90,dribbles_completed_per90,dribble_success_rate,key_passes_per90,shots_total_per90,xg_total_per90,fouls_won_per90,goals_minus_xg_per90,progressive_carries_rate,shot_accuracy,penalties_won_per90,headed_shot_duel_rate
Left Back,20302,Gaël Clichy,Manchester City,36,1124,,,,,,,59.54500494559842,42.930561359659144,67.13623704944902,58.44179992562292,47.10743801652891,95.45454545454545,47.970370370370375,33.86411889596603,31.782945736434108,58.483965014577244,47.904191616766475,49.33333333333334,21.7687074829932,0.0,33.333333333333336,,,,,,,,,,,,,,,,,
Right Back,21254,Carl Jenkinson,West Ham United,40,1226,,,,,,,39.66369930761623,29.4824376808448,55.034262471373005,36.64931201190034,29.752066115702476,15.909090909090907,62.96296296296296,21.656050955414013,14.728682170542633,33.469387755102034,34.73053892215569,24.444444444444446,31.97278911564626,42.42424242424242,0.0,,,,,,,,,,,,,,,,,
Left Back,27146,Aly Cissokho,Aston Villa,59,1685,,,,,,,30.959446092977256,28.13393431230526,53.82074347985565,36.64931201190034,18.18181818181818,43.75,55.022222222222226,25.371549893842893,16.279069767441857,35.27696793002915,47.904191616766475,14.666666666666664,23.46938775510204,0.0,0.0,,,,,,,,,,,,,,,,,
Left Back,30702,Brendan Joel Zibusiso Galloway,Everton,29,1317,,,,,,,64.32575008242665,38.1354672150692,62.821128947883366,58.44179992562292,72.31404958677685,26.136363636363637,78.11851851851853,54.830148619957555,10.852713178294575,22.507288629737605,7.784431137724551,61.77777777777778,22.448979591836732,0.0,25.0,,,,,,,,,,,,,,,,,
Left Back,40118,Ikechi Anya,Watford,23,1601,,,,,,,36.03692713485,34.143745065004154,59.2289757868493,51.46894756415025,8.264462809917354,30.113636363636363,66.22222222222223,26.64543524416136,32.17054263565892,52.128279883381914,33.53293413173653,8.444444444444445,0.0,0.0,20.833333333333336,,,,,,,,,,,,,,,,,
Left Wing Back,3416,Gabriel Moisés Antunes da Silva,Genoa,233,2057,,,,,,,19.551599076821653,32.85778003542296,58.07173508413303,39.8475269616958,39.669421487603294,27.272727272727277,16.22222222222222,51.22080679405521,16.279069767441857,33.70262390670553,33.53293413173653,43.111111111111114,52.38095238095239,0.0,33.333333333333336,,,,,,,,,,,,,,,,,
Right Wing Back,3660,Davide Zappacosta,Torino,241,1217,,,,,,,38.377843719090016,46.13069974718792,70.01604350700035,25.17664559315731,11.983471074380162,20.454545454545453,44.44444444444444,83.65180467091295,37.5968992248062,67.46355685131195,88.02395209580838,11.555555555555557,62.244897959183675,21.21212121212121,29.166666666666668,,,,,,,,,,,,,,,,,
Left Wing Back,3964,Marcos Alonso Mendoza,Fiorentina,239,2437,,,,,,,64.12792614573031,48.77795428417488,72.39830945528148,36.2774265526218,25.6198347107438,35.22727272727273,61.170370370370364,56.68789808917197,56.201550387596896,63.49854227405247,70.65868263473054,26.222222222222218,42.17687074829932,33.33333333333333,58.333333333333336,,,,,,,,,,,,,,,,,
Right Back,5461,Šime Vrsaljko,Sassuolo,232,3279,,,,,,,44.840092317837154,35.91991227059207,60.827349722263044,30.066939382670142,26.033057851239672,27.84090909090909,33.86666666666667,29.033970276008496,37.98449612403101,49.38775510204081,77.24550898203594,25.33333333333333,51.36054421768708,0.0,33.333333333333336,,,,,,,,,,,,,,,,,
Right Wing Back,5541,Stephan Lichtsteiner,Juventus,224,2051,,,,,,,49.65380811078142,26.63278308613306,52.469856589545216,58.44179992562292,14.46280991735537,2.8409090909090913,19.748148148148147,17.25053078556263,27.906976744186046,34.344023323615154,28.74251497005988,14.22222222222222,31.63265306122449,0.0,16.666666666666668,,,,,,,,,,,,,,,,,
Right Wing Back,5689,Juan Guillermo Cuadrado Bello,Juventus,224,1491,,,,,,,71.7771183646555,69.53450961467412,91.07714606754833,60.264038676087765,49.58677685950412,32.95454545454546,51.85185185185185,66.34819532908705,98.06201550387595,100.0,79.04191616766468,55.55555555555556,68.36734693877551,72.72727272727272,100.0,,,,,,,,,,,,,,,,,
Right Back,5690,Yuto Nagatomo,Inter Milan,238,1785,,,,,,,58.424002637652485,39.38138536666658,63.9423314410422,47.00632205280774,45.867768595041305,26.70454545454546,56.13333333333333,65.97664543524417,20.930232558139537,44.19825072886297,32.93413173652695,42.666666666666664,31.97278911564626,0.0,0.0,,,,,,,,,,,,,,,,,
Left Wing Back,5717,Diego Sebastián Laxalt Suárez,Genoa,233,3272,,,,,,,42.76294098252555,43.62274714192211,67.75913545076642,47.880252882112316,37.60330578512396,21.59090909090909,57.21481481481481,72.55838641188961,29.457364341085267,44.37317784256559,34.131736526946106,35.111111111111114,36.394557823129254,24.242424242424242,45.833333333333336,,,,,,,,,,,,,,,,,
Right Back,6830,Facundo Sebastián Roncaglia,Fiorentina,239,2431,,,,,,,88.39432904714805,36.32603781833268,61.19282234667137,54.629973968017865,65.28925619834709,35.22727272727273,58.34074074074075,60.61571125265394,8.914728682170542,36.20991253644314,4.1916167664670665,62.66666666666666,57.48299319727892,9.09090909090909,0.0,,,,,,,,,,,,,,,,,
Left Back,6849,Lucas Digne,AS Roma,229,2995,,,,,,,54.07187603033302,36.554242704839126,61.398184061141954,41.31647452584604,27.272727272727266,31.25,44.44444444444444,42.62208067940553,27.906976744186046,48.16326530612244,44.91017964071857,27.555555555555557,48.63945578231293,27.27272727272727,25.0,,,,,,,,,,,,,,,,,
Left Back,6944,Mattia De Sciglio,AC Milan,243,1972,,,,,,,46.75239037256844,34.05663461762762,59.150585042919985,44.27296392711046,28.925619834710737,23.863636363636363,60.903703703703705,37.68577494692144,29.457364341085267,36.15160349854227,49.101796407185624,31.11111111111111,54.761904761904766,0.0,16.666666666666668,,,,,,,,,,,,,,,,,
Left Wing Back,6945,Alex Sandro Lobo Silva,Juventus,224,1395,,,,,,,64.95219254863173,63.777907823742574,85.89677665737477,42.22759390107848,40.9090909090909,75.56818181818181,63.49629629629629,52.9723991507431,100.0,94.81049562682216,100.0,46.22222222222223,64.62585034013605,36.36363636363636,79.16666666666667,,,,,,,,,,,,,,,,,
Right Back,6964,Alessandro Florenzi,AS Roma,229,2902,,,,,,,52.687108473458636,45.634877412591806,69.56985269021173,53.7002603198215,21.900826446280988,67.61363636363636,68.34074074074074,39.11889596602973,43.02325581395348,55.80174927113703,57.48502994011976,24.444444444444446,20.74829931972789,63.63636363636363,37.5,,,,,,,,,,,,,,,,,
Right Wing Back,6965,Bruno da Silva Peres,Torino,241,2815,,,,,,,64.88625123639963,49.77260672587024,73.29339778514132,68.78021569356639,40.08264462809917,22.159090909090907,39.82222222222222,43.895966029723986,38.37209302325581,71.31195335276968,61.07784431137725,40.0,23.809523809523807,27.27272727272727,50.0,,,,,,,,,,,,,,,,,
Left Back,6969,Juan Guilherme Nunes Jesus,Inter Milan,238,1500,,,,,,,68.67787668974611,34.915495802482226,59.92347473916667,39.8475269616958,39.669421487603294,15.909090909090907,51.185185185185176,54.29936305732485,20.930232558139537,52.128279883381914,25.149700598802394,39.11111111111111,61.904761904761905,0.0,0.0,,,,,,,,,,,,,,,,,
Right Back,6984,Danilo D''Ambrosio,Inter Milan,238,1688,,,,,,,49.91757335970986,32.6039669102056,57.84332850026129,47.60133878765341,44.62809917355371,34.65909090909091,44.44444444444444,51.00849256900213,15.891472868217052,24.664723032069965,25.149700598802394,43.111111111111114,57.82312925170069,30.303030303030305,0.0,,,,,,,,,,,,,,,,,
Right Back,6992,Andrea Masiello,Atalanta,228,2533,,,,,,,50.511045169798905,23.480180474098237,49.63282760491997,44.49609520267758,18.18181818181818,39.77272727272727,39.71851851851852,24.20382165605096,12.790697674418606,15.918367346938773,25.149700598802394,21.777777777777775,29.591836734693878,0.0,12.5,,,,,,,,,,,,,,,,,
Right Back,6999,Davide Santon,Inter Milan,238,1030,,,,,,,74.94230135179691,34.44507480631938,59.50014260209505,51.46894756415025,19.83471074380165,0.0,0.0,29.29936305732484,17.829457364341085,78.48396501457724,41.31736526946108,19.555555555555554,47.95918367346939,0.0,33.333333333333336,,,,,,,,,,,,,,,,,
Left Back,7012,Vasco Regini,Napoli,227,1304,,,,,,,70.19452687108476,34.68037678036404,59.711890989905136,47.37820751208628,44.62809917355371,18.749999999999996,81.48148148148148,59.76645435244162,0.0,48.979591836734684,0.0,44.0,41.49659863945578,0.0,0.0,,,,,,,,,,,,,,,,,
Right Back,7020,Jacopo Sala,Sampdoria,234,1874,,,,,,,33.30036267721731,54.886541647258355,77.89543089330431,84.17627370769804,82.64462809917353,22.727272727272727,76.1925925925926,67.88747346072186,31.007751937984494,50.3206997084548,51.49700598802396,88.88888888888889,43.5374149659864,0.0,16.666666666666668,,,,,,,,,,,,,,,,,
Right Back,7031,Elseid Hysaj,Napoli,227,3443,,,,,,,79.29442795911639,36.58628453918654,61.42701852712164,59.85496467088137,39.25619834710743,20.454545454545453,67.22962962962963,31.90021231422505,23.64341085271318,53.81924198250728,11.976047904191619,37.333333333333336,18.36734693877551,0.0,20.833333333333336,,,,,,,,,,,,,,,,,
Right Back,7050,Fabrizio Cacciatore,Chievo,231,2338,,,,,,,59.84174085064296,37.83412901748654,62.549954522837474,65.21011528449239,31.818181818181813,10.227272727272727,31.377777777777776,43.31210191082803,34.883720930232556,33.11953352769679,34.131736526946106,33.33333333333333,25.850340136054424,9.09090909090909,45.833333333333336,,,,,,,,,,,,,,,,,
Right Back,7114,Gaetano Letizia,Carpi,1683,3096,,,,,,,19.980217606330374,47.19989842213429,70.97821603694948,53.38415767943474,58.26446280991734,48.295454545454554,69.14074074074075,66.24203821656052,35.65891472868217,59.00874635568512,32.93413173652695,60.88888888888889,30.952380952380953,6.0606060606060606,0.0,,,,,,,,,,,,,,,,,
