Unnamed: 0,competition,date,match,team,pos,pos_role,player_name,match_id,minutes_played,original_rating,tackle_success_rate,tackles_successful,interception_success_rate,interceptions,clearances,blocks,head_clearances,head_clearances_won,head_clearance_success_rate,headed_shots_total,headed_shots_after_duel,headed_shot_duel_rate,total_passes,completed_passes,incomplete_passes,passes_out,offside_passes,failed_passes,pass_completion_rate,avg_pass_length,ground_passes,low_passes,high_passes,ground_pass_percentage,low_pass_percentage,high_pass_percentage,crosses_total,crosses_completed,cutbacks_total,cutbacks_completed,switches_total,switches_completed,deflected_passes,goal_assists,key_passes,chances_created,through_balls_total,through_balls_completed,head_pass_percentage,right_foot_pass_percentage,left_foot_pass_percentage,right_foot_pass_accuracy,left_foot_pass_accuracy,passes_own_half,passes_opposition_half,passes_from_opposition_half_percentage,progressive_passes,progressive_passes_completed,progressive_passes_accuracy,passes_final_third,passes_final_third_accuracy,passes_to_box,passes_to_box_accuracy,carries,progressive_carries,progressive_carries_rate,avg_carry_distance,duels_total,duels_won,duel_success_rate,yellow_cards,red_cards,times_dribbled_past,ball_recoveries,offensive_recoveries,pressures,counterpress,dribbles_completed,dribble_success_rate,fouls_won,penalties_won,fouls_committed,penalties_conceded,goals_scored,shots_total,non_blocked_shots,shots_on_target,shots_off_target,blocked_shots,shot_accuracy,xg_total,avg_xg,goals_minus_xg,penalty_goals,shots_inside_box,conversion_rate_inside_box,left_foot_goal_percentage,right_foot_goal_percentage,headed_goal_percentage,free_kick_goals,saves,save_percentage,aerial_dominance_index,penalties_saved,penalty_save_percentage,keeper_sweeper,player_id,PSxG,clean_sheets,goals_conceded,psxg_minus_goals_conceded,tackles_successful_per90,interceptions_per90,clearances_per90,blocks_per90,head_clearances_per90,head_clearances_won_per90,times_dribbled_past_per90,ball_recoveries_per90,offensive_recoveries_per90,pressures_per90,counterpress_per90,total_passes_per90,completed_passes_per90,incomplete_passes_per90,passes_out_per90,offside_passes_per90,failed_passes_per90,ground_passes_per90,low_passes_per90,high_passes_per90,deflected_passes_per90,crosses_total_per90,crosses_completed_per90,cutbacks_total_per90,cutbacks_completed_per90,switches_total_per90,switches_completed_per90,through_balls_total_per90,through_balls_completed_per90,passes_own_half_per90,passes_opposition_half_per90,progressive_passes_per90,progressive_passes_completed_per90,passes_final_third_per90,passes_to_box_per90,carries_per90,progressive_carries_per90,dribbles_completed_per90,duels_total_per90,duels_won_per90,fouls_won_per90,fouls_committed_per90,penalties_won_per90,penalties_conceded_per90,penalties_saved_per90,saves_per90,keeper_sweeper_per90,shots_total_per90,non_blocked_shots_per90,shots_on_target_per90,shots_off_target_per90,blocked_shots_per90,shots_inside_box_per90,free_kick_goals_per90,goals_scored_per90,penalty_goals_per90,goal_assists_per90,key_passes_per90,chances_created_per90,goals_conceded_per90,xg_total_per90,goals_minus_xg_per90,PSxG_per90,psxg_minus_goals_conceded_per90,yellow_cards_per90,red_cards_per90,posicion_mas_jugada
2513,World Cup 2018,2018-06-23,"Germany - Sweden, 2 - 1",Sweden,MF,MC,Albin Ekdal,7551,90,5.7475000000000005,0.0,0,0.0,0,4,2,0,0,0.0,0,0,0.0,20,12,8,0,0,8,60.0,19.608124624999995,15.0,1.0,5.0,71.42857142857143,4.761904761904762,23.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,9.523809523809524,76.19047619047619,14.285714285714286,62.5,66.66666666666667,7.0,13.0,65.0,9,5,55.56,11,45.45,0,0.0,5,4,80.0,19.82,0,0,0.0,1,0,0,1,0,26,3,2,100.0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,5624.0,0.0,0,0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,25.999999999999996,3.0,20.0,12.0,8.0,0.0,0.0,8.0,15.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.999999999999998,9.0,5.0,11.0,0.0,5.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Left Center Midfield
2518,World Cup 2018,2018-06-23,"Germany - Sweden, 2 - 1",Sweden,MF,MC,Sebastian Larsson,7551,90,5.9875,100.0,1,0.0,0,6,3,0,0,0.0,0,0,0.0,31,26,5,0,0,5,83.87,20.291972557692304,21.0,3.0,7.0,67.74193548387096,9.67741935483871,22.580645161290324,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0.0,0.0,6.451612903225806,80.64516129032258,9.67741935483871,84.0,66.66666666666667,17.0,14.0,45.16129032258065,11,6,54.55,10,50.0,3,33.33,0,0,0.0,0.0,1,1,100.0,1,0,1,5,0,12,2,0,0.0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,5617.0,0.0,0,0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,1.0,5.0,0.0,12.0,2.0,31.0,25.999999999999996,5.0,0.0,0.0,5.0,21.0,3.0,7.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,14.0,11.0,6.0,10.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Right Center Midfield
2522,World Cup 2018,2018-06-23,"Germany - Sweden, 2 - 1",Sweden,MF,ML,Emil Peter Forsberg,7551,90,6.2975,0.0,0,50.0,1,2,2,0,0,0.0,0,0,0.0,13,10,2,1,0,3,76.92,21.67356565,8.0,3.0,2.0,61.53846153846154,23.076923076923077,15.384615384615385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,8.333333333333334,91.66666666666667,0.0,81.81818181818181,0.0,3.0,10.0,76.92307692307692,3,2,66.67,5,80.0,1,100.0,9,5,55.56,10.39,1,0,0.0,0,0,2,2,0,28,1,2,50.0,1,0,1,0,0,1,1,1,0,0,100.0,0.009230858,0.009230858,-0.01,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,5625.0,0.0,0,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,28.0,1.0,12.999999999999998,10.0,2.0,1.0,0.0,3.0,8.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,2.0,5.0,1.0,9.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009230858,-0.01,0.0,0.0,0.0,0.0,Left Midfield
2527,World Cup 2018,2018-06-23,"Germany - Sweden, 2 - 1",Sweden,MF,MR,Viktor Claesson,7551,74,6.38,0.0,0,100.0,1,1,3,0,0,0.0,0,0,0.0,19,13,6,0,0,6,68.42,17.37237420769231,9.0,5.0,5.0,47.36842105263158,26.31578947368421,26.31578947368421,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1.0,1.0,0.0,73.33333333333333,26.666666666666668,72.72727272727273,75.0,10.0,9.0,47.36842105263158,4,2,50.0,9,55.56,3,33.33,4,4,100.0,9.53,0,0,0.0,0,0,1,4,0,28,4,1,25.0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,5613.0,0.0,0,0,0.0,0.0,1.2162162162162162,1.2162162162162162,3.6486486486486487,0.0,0.0,1.2162162162162162,4.864864864864865,0.0,34.054054054054056,4.864864864864865,23.108108108108105,15.810810810810812,7.297297297297297,0.0,0.0,7.297297297297297,10.945945945945947,6.081081081081082,6.081081081081082,0.0,2.4324324324324325,1.2162162162162162,0.0,0.0,0.0,0.0,1.2162162162162162,1.2162162162162162,12.162162162162163,10.945945945945947,4.864864864864865,2.4324324324324325,10.945945945945947,3.6486486486486487,4.864864864864865,4.864864864864865,1.2162162162162162,0.0,0.0,1.2162162162162162,1.2162162162162162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2162162162162162,1.2162162162162162,2.4324324324324325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Midfield
2532,World Cup 2018,2018-06-23,"Germany - Sweden, 2 - 1",Sweden,Sub,Sub,Jimmy Durmaz,7551,16,5.505,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0.0,4,3,1,0,0,1,75.0,16.668249666666668,3.0,1.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,25.0,25.0,50.0,0.0,100.0,2.0,2.0,50.0,1,1,100.0,2,50.0,2,50.0,1,1,100.0,15.62,0,0,0.0,0,0,0,2,0,6,0,0,0.0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,19988.0,0.0,0,0,0.0,0.0,0.0,0.0,5.625,0.0,0.0,0.0,11.25,0.0,33.75,0.0,22.5,16.875,5.625,0.0,0.0,5.625,16.875,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,11.25,5.625,5.625,11.25,11.25,5.625,5.625,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625,5.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Right Midfield
2533,World Cup 2018,2018-06-23,"Germany - Sweden, 2 - 1",Sweden,Sub,Sub,John Guidetti,7551,12,6.015000000000001,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,2,1,0,0,1,1,50.0,14.21267,1.0,1.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,1.0,1.0,50.0,2,1,50.0,1,100.0,0,0.0,1,0,0.0,24.17,0,0,0.0,0,0,1,0,0,9,2,0,0.0,0,0,0,0,0,1,1,1,0,0,100.0,0.013604501,0.013604501,-0.01,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,6038.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,67.5,15.0,15.0,7.5,0.0,0.0,7.5,7.5,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,15.0,7.5,7.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1020337575,-0.07500000000000001,0.0,0.0,0.0,0.0,Left Center Forward
1170,World Cup 2018,2018-06-18,"Tunisia - England, 1 - 2",England,DF,DC,Harry Maguire,7537,90,6.78,0.0,0,0.0,0,1,1,0,0,0.0,2,0,0.0,79,70,8,1,0,9,88.61,17.162105227142856,65.0,6.0,9.0,81.25,7.5,11.25,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,2,3,0.0,0.0,8.0,80.0,12.0,91.66666666666667,77.77777777777777,44.0,35.0,44.30379746835443,19,14,73.68,22,90.91,4,75.0,29,20,68.97,12.7,2,0,0.0,0,0,0,7,0,8,2,1,50.0,1,0,2,0,0,2,2,1,1,0,50.0,0.089010017,0.0445050085,-0.09,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,3336.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,8.0,2.0,79.0,70.0,8.0,1.0,0.0,9.0,65.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,44.0,35.0,19.0,14.0,22.0,4.0,29.000000000000004,20.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.08901001699999998,-0.09,0.0,0.0,0.0,0.0,Left Center Back
1177,World Cup 2018,2018-06-18,"Tunisia - England, 1 - 2",England,DF,DC,John Stones,7537,90,6.04,66.67,2,100.0,1,1,2,0,0,0.0,2,0,0.0,71,69,2,0,0,2,97.18,22.595840378260867,62.0,3.0,6.0,87.32394366197182,4.225352112676056,8.450704225352112,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0,0,0.0,0.0,1.4705882352941178,86.76470588235294,11.764705882352942,98.30508474576271,100.0,56.0,15.0,21.12676056338028,11,9,81.82,7,71.43,1,0.0,36,14,38.89,9.66,3,2,66.67,0,0,2,3,0,5,1,0,0.0,1,0,1,0,0,3,3,1,2,0,33.33,0.588691799,0.19623059966666667,-0.59,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,3244.0,0.0,0,0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,5.0,1.0,71.0,69.0,2.0,0.0,0.0,2.0,62.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,56.0,15.0,11.0,9.0,7.0,1.0,36.0,14.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588691799,-0.59,0.0,0.0,0.0,0.0,Center Back
1184,World Cup 2018,2018-06-18,"Tunisia - England, 1 - 2",England,DF,DC,Kyle Walker,7537,90,5.7425,0.0,0,100.0,1,0,0,0,0,0.0,0,0,0.0,75,70,4,1,0,5,93.33,20.24138443857143,64.0,3.0,8.0,85.33333333333333,4.0,10.666666666666666,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0,0,0.0,0.0,4.054054054054054,91.89189189189189,4.054054054054054,92.6470588235294,100.0,54.0,21.0,28.0,16,14,87.5,16,81.25,2,0.0,32,23,71.88,12.95,0,0,0.0,1,0,0,5,0,4,0,1,50.0,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,3205.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,75.0,70.0,4.0,1.0,0.0,5.0,64.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,54.0,21.0,16.0,14.0,16.0,2.0,32.0,23.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Right Center Back
1189,World Cup 2018,2018-06-18,"Tunisia - England, 1 - 2",England,FW,FW,Harry Kane,7537,90,6.4375,0.0,0,0.0,0,0,0,0,0,0.0,1,0,0.0,22,13,9,0,0,9,59.09,21.66866638461539,14.0,6.0,3.0,60.869565217391305,26.08695652173913,13.043478260869565,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0,0.0,10.0,80.0,10.0,75.0,0.0,2.0,20.0,90.9090909090909,7,5,71.43,17,41.18,5,0.0,7,4,57.14,8.88,0,0,0.0,0,0,2,3,0,15,6,0,0.0,1,0,1,0,2,3,2,2,0,1,100.0,0.596464368,0.198821456,1.4,0,2,100.0,0.0,50.0,50.0,0,0,0.0,0.0,0,0.0,0,10955.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,15.0,6.0,22.0,12.999999999999998,9.0,0.0,0.0,9.0,14.0,6.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,20.0,7.0,5.0,17.0,5.0,7.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.596464368,1.4,0.0,0.0,0.0,0.0,Left Center Forward
1195,World Cup 2018,2018-06-18,"Tunisia - England, 1 - 2",England,FW,FW,Raheem Sterling,7537,68,6.0075,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,16,12,4,0,0,4,75.0,14.026834391666666,14.0,2.0,0.0,87.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,6.25,87.5,0.0,71.42857142857143,0.0,0.0,16.0,100.0,3,3,100.0,12,66.67,2,50.0,9,5,55.56,11.09,0,0,0.0,0,0,0,4,0,12,2,6,75.0,1,0,1,0,0,1,1,0,1,0,0.0,0.40336105,0.40336105,-0.4,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,3233.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.294117647058823,0.0,15.882352941176471,2.6470588235294117,21.176470588235293,15.882352941176471,5.294117647058823,0.0,0.0,5.294117647058823,18.52941176470588,2.6470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.176470588235293,3.9705882352941178,3.9705882352941178,15.882352941176471,2.6470588235294117,11.911764705882353,6.61764705882353,7.9411764705882355,0.0,0.0,1.3235294117647058,1.3235294117647058,0.0,0.0,0.0,0.0,0.0,1.3235294117647058,1.3235294117647058,0.0,1.3235294117647058,0.0,1.3235294117647058,0.0,0.0,0.0,0.0,1.3235294117647058,1.3235294117647058,0.0,0.5338602132352941,-0.5294117647058824,0.0,0.0,0.0,0.0,Right Center Forward
1201,World Cup 2018,2018-06-18,"Tunisia - England, 1 - 2",England,GK,GK,Jordan Pickford,7537,90,5.5425,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,29,21,6,2,0,8,72.41,31.489198842857142,16.0,1.0,12.0,55.172413793103445,3.4482758620689653,41.37931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,13.793103448275861,75.86206896551724,75.0,68.18181818181819,29.0,0.0,0.0,13,5,38.46,7,42.86,2,0.0,6,2,33.33,10.17,0,0,0.0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,3468.0,0.7835,0,1,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,29.000000000000004,21.0,6.0,2.0,0.0,8.0,16.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.000000000000004,0.0,12.999999999999998,5.0,7.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7835,-0.22,0.0,0.0,Goalkeeper
1208,World Cup 2018,2018-06-18,"Tunisia - England, 1 - 2",England,MF,DMC,Jordan Brian Henderson,7537,90,5.9275,100.0,2,0.0,0,1,1,0,0,0.0,0,0,0.0,67,57,7,3,0,10,85.07,22.449806121052628,43.0,5.0,21.0,62.31884057971015,7.246376811594203,30.434782608695652,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0,0,0,0.0,0.0,7.352941176470588,85.29411764705883,7.352941176470588,84.48275862068965,80.0,36.0,31.0,46.26865671641791,24,17,70.83,23,65.22,4,75.0,16,2,12.5,8.4,2,2,100.0,0,0,0,3,0,25,3,0,0.0,2,0,1,0,0,1,1,1,0,0,100.0,0.024635071,0.024635071,-0.02,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,3532.0,0.0,0,0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,25.0,3.0,67.0,57.0,7.0,3.0,0.0,10.0,43.0,5.0,21.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,36.0,31.0,24.0,17.0,23.0,4.0,16.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024635071,-0.02,0.0,0.0,0.0,0.0,Center Defensive Midfield
1213,World Cup 2018,2018-06-18,"Tunisia - England, 1 - 2",England,MF,MC,Bamidele Alli,7537,80,5.95,100.0,1,100.0,2,0,3,0,0,0.0,2,1,50.0,30,23,6,0,1,7,76.67,13.983332300000002,23.0,3.0,4.0,76.66666666666667,10.0,13.333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,10.0,83.33333333333333,6.666666666666667,76.0,100.0,7.0,23.0,76.66666666666667,6,4,66.67,16,62.5,4,50.0,12,5,41.67,11.45,1,1,100.0,0,0,2,4,0,44,13,0,0.0,2,0,0,0,0,2,1,1,0,1,100.0,0.19579348000000002,0.09789674000000001,-0.2,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,3094.0,0.0,0,0,0.0,1.125,2.25,0.0,3.375,0.0,0.0,2.25,4.5,0.0,49.50000000000001,14.625,33.75,25.874999999999996,6.75,0.0,1.125,7.874999999999999,25.874999999999996,3.375,4.5,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.874999999999999,25.874999999999996,6.75,4.5,18.0,4.5,13.5,5.625,0.0,1.125,1.125,2.25,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.125,1.125,0.0,1.125,2.25,0.0,0.0,0.0,0.0,1.125,1.125,0.0,0.22026766500000003,-0.225,0.0,0.0,0.0,0.0,Left Center Midfield
1218,World Cup 2018,2018-06-18,"Tunisia - England, 1 - 2",England,MF,MC,Jesse Lingard,7537,93,6.355,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0.0,27,26,0,1,0,1,96.3,12.523984246153846,24.0,1.0,2.0,88.88888888888889,3.7037037037037037,7.407407407407407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,3.7037037037037037,85.18518518518519,11.11111111111111,95.65217391304348,100.0,6.0,21.0,77.77777777777777,4,3,75.0,11,90.91,1,100.0,14,6,42.86,13.43,0,0,0.0,0,0,0,2,0,29,5,2,66.67,2,0,0,0,0,4,3,1,2,1,33.33,0.61260453,0.1531511325,-0.61,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,3293.0,0.0,0,0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,1.935483870967742,0.0,28.06451612903226,4.838709677419355,26.12903225806452,25.161290322580644,0.0,0.967741935483871,0.0,0.967741935483871,23.225806451612904,0.967741935483871,1.935483870967742,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,5.806451612903226,20.32258064516129,3.870967741935484,2.903225806451613,10.645161290322582,0.967741935483871,13.548387096774194,5.806451612903226,1.935483870967742,0.0,0.0,1.935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,3.870967741935484,2.903225806451613,0.967741935483871,1.935483870967742,0.967741935483871,3.870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5928430935483872,-0.5903225806451613,0.0,0.0,0.0,0.0,Right Center Midfield
1224,World Cup 2018,2018-06-18,"Tunisia - England, 1 - 2",England,MF,ML,Ashley Young,7537,90,5.8675,100.0,1,0.0,0,0,2,0,0,0.0,0,0,0.0,62,54,8,0,0,8,87.1,22.613042655555553,32.0,10.0,21.0,50.79365079365079,15.873015873015873,33.333333333333336,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0,2,2,0.0,0.0,3.9215686274509802,84.31372549019608,11.764705882352942,86.04651162790698,83.33333333333333,24.0,38.0,61.29032258064516,12,8,66.67,27,81.48,6,50.0,14,4,28.57,10.58,1,1,100.0,0,0,0,1,0,18,7,0,0.0,1,0,2,0,0,1,1,0,1,0,0.0,0.07838383,0.07838383,-0.08,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,3612.0,0.0,0,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,18.0,7.0,62.0,54.0,8.0,0.0,0.0,8.0,32.0,10.0,21.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,24.0,38.0,12.0,8.0,27.0,6.0,14.0,4.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.07838383,-0.08,0.0,0.0,0.0,0.0,Left Midfield
1229,World Cup 2018,2018-06-18,"Tunisia - England, 1 - 2",England,MF,MR,Kieran Trippier,7537,90,7.3125,0.0,0,0.0,0,1,1,0,0,0.0,0,0,0.0,72,58,13,1,0,14,80.56,22.808662413793105,39.0,5.0,28.0,54.166666666666664,6.944444444444445,38.888888888888886,5.0,3.0,0.0,0.0,3.0,3.0,1.0,0,5,5,0.0,0.0,3.278688524590164,95.08196721311475,1.639344262295082,79.3103448275862,100.0,23.0,49.0,68.05555555555556,16,9,56.25,34,73.53,17,58.82,14,5,35.71,9.45,0,0,0.0,0,0,3,3,0,20,2,4,100.0,1,0,0,0,0,1,1,0,1,0,0.0,0.0375056,0.0375056,-0.04,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,3308.0,0.0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,20.0,2.0,72.0,58.00000000000001,12.999999999999998,1.0,0.0,14.0,39.0,5.0,28.0,1.0,5.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,23.0,48.99999999999999,16.0,9.0,34.0,17.0,14.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0375056,-0.04,0.0,0.0,0.0,0.0,Right Midfield
