,avg_rating,player,score,revisar,player_id,ultimo_equipo,ultimo_team_id,posiciones,partidos_jugados
563,5.992,Willian Borges da Silva,46.666666666666664,True,3472.0,Brazil,781.0,['Right Wing'],5.0
564,5.31,Wilfredo Daniel Caballero,65.0,True,3659.0,Argentina,779.0,['Goalkeeper'],2.0
565,5.881818181818182,Wílmar Enrique Barrios Terán,61.904761904761905,True,5686.0,Colombia,769.0,"['Center Defensive Midfield', 'Left Wing', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield']",3.0
566,4.97,Wojciech Szczęsny,94.11764705882352,False,5669.0,Poland,789.0,['Goalkeeper'],2.0
567,6.099375,Xherdan Shaqiri,100.0,False,3533.0,Switzerland,773.0,['Right Wing'],4.0
568,5.264,Yehya Sulaiman Ali Al-Shehri,57.14285714285714,True,5192.0,Saudi Arabia,799.0,"['Right Midfield', 'Right Center Midfield']",2.0
569,5.563125,Yann Sommer,100.0,False,5550.0,Switzerland,773.0,['Goalkeeper'],4.0
570,5.761428571428572,Yannick Ferreira Carrasco,78.04878048780488,True,5633.0,Belgium,782.0,"['Left Wing Back', 'Left Midfield', 'Left Center Midfield']",4.0
571,5.888333333333333,Yasir Gharsan Al Shahrani,69.76744186046511,True,5183.0,Saudi Arabia,799.0,['Left Back'],3.0
572,5.922499999999999,Yasser Abdullah Al Mosailem,75.55555555555556,True,6291.0,Saudi Arabia,799.0,['Goalkeeper'],1.0
573,5.650833333333334,Yassine Meriah,100.0,False,5651.0,Tunisia,777.0,['Left Center Back'],3.0
574,5.68,Yeltsin Ignacio Tejeda Valverde,62.22222222222222,True,5839.0,Costa Rica,795.0,['Left Midfield'],1.0
575,6.5125,Yerry Fernando Mina González,52.63157894736843,True,6196.0,Colombia,769.0,['Right Center Back'],3.0
576,6.020833333333333,Edgar Yoel Bárcenas Herrera,60.0,True,5637.0,Panama,798.0,"['Right Wing', 'Left Wing', 'Right Center Forward']",3.0
577,6.196666666666666,Yohan Benalouane,100.0,False,4826.0,Tunisia,777.0,['Right Center Back'],1.0
578,5.761666666666667,Víctor Yoshimar Yotún Flores,61.904761904761905,True,5529.0,Peru,784.0,"['Left Defensive Midfield', 'Left Center Midfield']",3.0
579,5.9375,Yoshinori Muto,100.0,False,6337.0,Japan,778.0,['Right Center Forward'],1.0
580,5.655454545454545,Younès Belhanda,93.33333333333333,False,5242.0,Morocco,788.0,"['Center Attacking Midfield', 'Left Center Midfield', 'Left Wing']",3.0
581,6.239090909090908,Youri Tielemans,100.0,False,2954.0,Belgium,782.0,"['Left Center Midfield', 'Right Attacking Midfield', 'Right Defensive Midfield']",4.0
582,7.09,Youssef En-Nesyri,100.0,False,6301.0,Morocco,788.0,"['Center Forward', 'Left Midfield']",1.0
583,5.734166666666667,Youssouf Sabaly,100.0,False,3404.0,Senegal,787.0,['Left Back'],3.0
584,6.355,Young-Sun Yun,100.0,False,6323.0,South Korea,791.0,['Right Center Back'],1.0
585,5.9325,Yury Gazinskiy,92.85714285714286,False,5181.0,Russia,796.0,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Center Forward']",4.0
586,5.98,Yuri Zhirkov,100.0,False,5193.0,Russia,796.0,"['Left Midfield', 'Left Back']",3.0
587,6.052499999999999,Yussuf Yurary Poulsen,80.0,True,5536.0,Denmark,776.0,['Right Wing'],3.0
588,5.824375,Yuto Nagatomo,100.0,False,5690.0,Japan,778.0,['Left Back'],4.0
