,main_position,player_id,player_name,team,team_id,minutes_played,dribbles_completed_per90,dribble_success_rate,crosses_completed_per90,key_passes_per90,ball_recoveries_per90,pressures_per90,fouls_won_per90,goal_assists_per90,progressive_carries_per90,goals_scored_per90,goals_minus_xg_per90,progressive_carries_rate,chances_created_per90
77,Left Wing,6356,Michael Krohn-Dehli,Sevilla,213,1490,18.341708542713565,24.120603015075375,39.44723618090452,84.92462311557789,47.73869346733669,44.221105527638194,17.839195979899497,71.60804020100502,66.33165829145729,13.5678391959799,2.512562814070352,42.71356783919598,82.66331658291458
78,Right Midfield,6357,Jonathan dos Santos Ramírez,Villarreal,222,1866,27.889447236180903,74.37185929648241,44.472361809045225,39.949748743718594,74.62311557788944,82.91457286432161,22.613065326633166,12.060301507537687,7.537688442211055,3.2663316582914574,23.115577889447238,4.0201005025125625,35.678391959798994
84,Right Midfield,6381,Saúl Ñíguez Esclapez,Atlético Madrid,212,2421,17.08542713567839,18.090452261306535,11.055276381909549,8.040201005025125,63.5678391959799,90.45226130653266,21.85929648241206,26.13065326633166,25.376884422110553,41.45728643216081,68.5929648241206,38.69346733668342,7.2864321608040195
91,Right Wing,6390,Markel Susaeta Laskurain,Athletic Club,215,2046,46.231155778894475,8.542713567839195,84.42211055276381,77.1356783919598,63.5678391959799,78.89447236180904,50.0,94.9748743718593,32.1608040201005,37.437185929648244,63.5678391959799,47.23618090452261,81.90954773869346
94,Right Wing,6393,Iñaki Williams Arthuer,Athletic Club,215,1954,41.959798994974875,64.82412060301507,46.733668341708544,1.507537688442211,31.4070351758794,23.115577889447238,67.8391959798995,50.502512562814076,13.06532663316583,87.68844221105527,98.24120603015075,61.30653266331658,3.015075376884422
97,Right Wing,6399,Gareth Frank Bale,Real Madrid,220,1939,47.98994974874372,41.20603015075377,92.46231155778895,81.90954773869346,4.0201005025125625,3.015075376884422,34.92462311557789,98.49246231155779,59.798994974874375,99.49748743718592,100.0,52.76381909547738,88.19095477386935
102,Left Midfield,6559,Juan Carlos Pérez López,Málaga,223,1301,15.07537688442211,64.07035175879398,46.733668341708544,29.64824120603015,12.814070351758794,8.542713567839195,40.45226130653266,50.502512562814076,9.045226130653267,13.5678391959799,30.90452261306533,42.211055276381906,28.391959798994975
104,Right Midfield,6563,Juan Pablo Añor Acosta,Málaga,223,1676,75.87939698492463,17.08542713567839,11.055276381909549,64.321608040201,93.21608040201005,79.89949748743719,82.66331658291458,15.07537688442211,58.79396984924623,62.8140703517588,57.03517587939698,43.71859296482412,60.30150753768844
110,Left Wing,6581,Jonathan Rodríguez Menéndez,Sporting Gijón,1041,3072,53.768844221105525,14.07035175879397,81.90954773869346,36.68341708542713,36.18090452261307,26.13065326633166,58.040201005025125,79.14572864321609,60.30150753768844,41.45728643216081,72.36180904522614,93.46733668341709,43.969849246231156
112,Right Wing,6594,Santiago Mina Lorenzo,Valencia,207,1671,15.07537688442211,2.512562814070352,23.869346733668344,2.512562814070352,9.798994974874372,86.18090452261306,92.96482412060301,15.07537688442211,21.35678391959799,62.8140703517588,72.36180904522614,37.68844221105528,2.261306532663317
120,Right Midfield,6608,Nabil El Zhar,Las Palmas,208,1580,51.75879396984925,9.045226130653267,48.49246231155779,17.839195979899497,52.26130653266332,30.15075376884422,63.5678391959799,84.17085427135679,67.8391959798995,33.165829145728644,51.75879396984925,68.34170854271356,24.623115577889447
121,Left Midfield,6609,Denis Suárez Fernández,Villarreal,222,2336,63.81909547738693,37.185929648241206,68.84422110552764,72.8643216080402,48.49246231155779,65.82914572864321,56.03015075376885,57.78894472361809,88.94472361809045,45.7286432160804,63.5678391959799,88.44221105527639,72.11055276381909
130,Left Wing,6626,Mubarak Wakaso,Las Palmas,208,930,69.84924623115577,67.08542713567839,39.44723618090452,15.829145728643216,98.49246231155779,69.84924623115577,96.4824120603015,5.025125628140704,51.256281407035175,24.371859296482413,72.36180904522614,11.055276381909549,9.547738693467336
136,Right Midfield,6651,Joaquín Sánchez Rodríguez,Real Betis,218,2056,75.12562814070351,68.5929648241206,80.15075376884423,89.9497487437186,72.8643216080402,9.547738693467336,65.82914572864321,82.1608040201005,61.30653266331658,7.788944723618091,11.809045226130653,46.231155778894475,90.7035175879397
144,Left Wing,6666,Sabin Merino Zuloaga,Athletic Club,215,1205,26.884422110552762,7.035175879396985,34.92462311557789,14.07035175879397,14.572864321608039,32.663316582914575,5.527638190954774,5.025125628140704,14.07035175879397,89.19597989949749,78.89447236180904,47.73869346733669,7.2864321608040195
145,Left Midfield,6668,José Luis Morales Nogales,Levante UD,221,2886,88.94472361809045,47.98994974874372,83.16582914572864,73.86934673366834,57.286432160804026,42.71356783919598,24.371859296482413,46.231155778894475,78.64321608040201,62.8140703517588,76.13065326633166,91.4572864321608,70.85427135678391
146,Left Wing,6669,David Zurutuza Veillet,Real Sociedad,210,1302,45.22613065326633,42.71356783919598,19.597989949748744,10.050251256281408,86.68341708542714,58.79396984924623,81.65829145728644,79.14572864321609,26.633165829145728,13.5678391959799,23.115577889447238,17.587939698492463,17.33668341708543
156,Left Wing,6685,Mikel Oyarzabal Ugarte,Real Sociedad,210,1490,15.07537688442211,2.0100502512562812,30.65326633165829,53.015075376884425,49.74874371859296,89.44723618090453,75.62814070351759,20.100502512562816,40.45226130653266,87.68844221105527,96.73366834170855,67.33668341708542,48.743718592964825
157,Right Wing,6690,Xabier Prieto Argarate,Real Sociedad,210,2508,9.798994974874372,50.25125628140703,71.60804020100502,45.22613065326633,31.4070351758794,24.623115577889447,76.38190954773869,39.949748743718594,6.532663316582915,28.894472361809044,57.03517587939698,20.100502512562816,43.969849246231156
171,Right Wing,6720,Pablo Sarabia García,Getafe,216,2791,40.45226130653266,8.040201005025125,83.16582914572864,89.44723618090453,77.1356783919598,76.88442211055276,66.83417085427136,75.37688442211056,82.91457286432161,64.321608040201,81.90954773869346,88.94472361809045,88.94472361809045
173,Left Wing,6724,Manuel Agudo Durán,Celta Vigo,209,2517,88.44221105527639,22.613065326633166,50.502512562814076,85.92964824120602,75.87939698492463,29.64824120603015,88.69346733668341,88.44221105527639,53.517587939698494,92.21105527638191,88.69346733668341,28.643216080402013,84.92462311557789
176,Right Wing,6728,Federico Nicolás Cartabia,RC Deportivo La Coruña,219,1392,89.9497487437186,95.97989949748744,66.58291457286433,56.28140703517588,87.93969849246231,92.46231155778895,98.49246231155779,75.37688442211056,77.88944723618091,56.78391959798995,72.36180904522614,7.035175879396985,59.798994974874375
185,Left Midfield,6740,Gonzalo Castro Irizábal,Málaga,223,1489,77.1356783919598,79.39698492462311,98.99497487437185,87.43718592964824,84.67336683417085,20.603015075376884,47.73869346733669,71.60804020100502,84.67336683417085,13.5678391959799,46.733668341708544,97.48743718592965,84.42211055276381
186,Right Midfield,6742,Sergio Gontán Gallardo,Eibar,322,2508,39.19597989949749,33.41708542713568,92.96482412060301,59.04522613065326,91.95979899497488,95.97989949748744,78.64321608040201,39.949748743718594,62.311557788944725,28.894472361809044,46.733668341708544,79.39698492462311,59.04522613065326
226,Left Midfield,6829,Samuel Castillejo Azuaga,Villarreal,222,1766,58.291457286432156,11.557788944723619,55.778894472361806,43.21608040201005,85.92964824120602,88.44221105527639,84.92462311557789,15.07537688442211,68.34170854271356,10.050251256281408,30.90452261306533,73.36683417085426,37.185929648241206
229,Right Wing,6838,Hernán Arsenio Pérez González,Espanyol,214,2514,93.96984924623115,67.8391959798995,75.62814070351759,24.623115577889447,79.89949748743719,75.37688442211056,69.84924623115577,10.301507537688442,62.8140703517588,72.61306532663316,81.90954773869346,59.2964824120603,19.597989949748744
230,Right Wing,6841,Víctor Machín Pérez,Sevilla,213,2139,50.753768844221106,33.41708542713568,52.51256281407035,61.30653266331658,73.86934673366834,77.88944723618091,91.20603015075378,60.80402010050251,86.4321608040201,20.603015075376884,19.34673366834171,92.46231155778895,64.82412060301507
231,Left Wing,6842,Iker Muniain Goñi,Athletic Club,215,1205,52.76381909547738,91.4572864321608,34.92462311557789,53.015075376884425,83.16582914572864,7.537688442211055,97.48743718592965,5.025125628140704,41.20603015075377,41.45728643216081,14.824120603015075,8.040201005025125,44.72361809045226
244,Left Midfield,6873,Francisco Portillo Soler,Real Betis,218,1024,92.46231155778895,100.0,11.055276381909549,62.562814070351756,80.40201005025126,41.70854271356784,44.221105527638194,5.025125628140704,18.090452261306535,3.2663316582914574,30.90452261306533,0.5025125628140703,52.26130653266332
252,Right Wing,6907,Pedro León Sánchez Gil,Getafe,216,2137,80.40201005025126,75.62814070351759,81.15577889447236,53.015075376884425,13.5678391959799,38.69346733668342,50.753768844221106,60.80402010050251,42.211055276381906,20.603015075376884,14.824120603015075,64.321608040201,55.27638190954774
255,Right Wing,6918,Isaac Ajayi Success,Granada,1049,2619,65.07537688442211,9.547738693467336,61.80904522613066,17.839195979899497,16.582914572864322,12.060301507537687,96.98492462311557,20.100502512562816,73.86934673366834,59.54773869346733,46.733668341708544,89.44723618090453,14.572864321608039
261,Left Midfield,6934,Jerónimo Figueroa Cabrera,Las Palmas,208,1395,86.93467336683418,97.98994974874373,41.70854271356784,70.85427135678391,69.84924623115577,27.63819095477387,64.321608040201,75.37688442211056,73.36683417085426,3.2663316582914574,19.34673366834171,17.08542713567839,73.11557788944724
267,Right Wing,7105,Fabián Ariel Orellana Valenzuela,Celta Vigo,209,3076,92.96482412060301,49.246231155778894,28.14070351758794,57.286432160804026,88.44221105527639,9.045226130653267,90.45226130653266,79.14572864321609,82.41206030150754,59.54773869346733,19.34673366834171,27.63819095477387,63.06532663316583
276,Left Wing,7900,Tiago Manuel Dias Correia,Rayo Vallecano,360,2510,74.12060301507537,58.79396984924623,89.9497487437186,21.85929648241206,50.25125628140703,12.814070351758794,10.301507537688442,82.1608040201005,70.35175879396985,28.894472361809044,51.75879396984925,94.47236180904522,26.13065326633166
288,Left Wing,8522,Armindo Tué Na Bangna,Real Sociedad,210,1295,98.99497487437185,88.69346733668341,91.95979899497488,68.34170854271356,96.4824120603015,71.85929648241206,58.040201005025125,20.100502512562816,97.98994974874373,37.437185929648244,5.276381909547738,73.86934673366834,67.08542713567839
289,Left Wing,8523,Yevhen Konoplyanka,Sevilla,213,1396,87.93969849246231,64.07035175879398,99.49748743718592,94.47236180904522,49.246231155778894,19.597989949748744,60.30150753768844,88.44221105527639,98.49246231155779,72.61306532663316,57.03517587939698,98.49246231155779,94.9748743718593
305,Left Wing,10755,Jonathan Viera Ramos,Las Palmas,208,3349,64.321608040201,53.517587939698494,23.869346733668344,79.89949748743719,44.472361809045225,55.778894472361806,82.66331658291458,86.68341708542714,80.90452261306532,75.37688442211056,46.733668341708544,23.115577889447238,79.89949748743719
312,Right Wing,11539,Adrián Embarba Blázquez,Rayo Vallecano,360,1767,45.22613065326633,15.07537688442211,91.4572864321608,49.497487437185924,69.09547738693468,60.30150753768844,52.76381909547738,79.14572864321609,76.38190954773869,28.894472361809044,11.809045226130653,72.8643216080402,54.020100502512555
340,Right Wing,18724,Sofiane Feghouli,Valencia,207,1217,19.09547738693467,3.015075376884422,94.9748743718593,88.94472361809045,58.79396984924623,27.1356783919598,51.507537688442206,26.13065326633166,61.80904522613066,17.33668341708543,3.5175879396984926,70.85427135678391,83.91959798994975
341,Right Midfield,18867,Matías Nahuel Leiva Esquivel,Villarreal,222,1021,56.53266331658291,27.386934673366838,4.522613065326634,36.68341708542713,55.27638190954774,68.34170854271356,37.93969849246231,31.155778894472363,57.03517587939698,3.2663316582914574,9.547738693467336,81.65829145728644,33.41708542713568
