player_id,player,ultimo_equipo,ultimo_team_id,posiciones,partidos_jugados
6608,Nabil El Zhar,Las Palmas,208,"['Right Center Forward', 'Right Wing', 'Center Defensive Midfield', 'Right Center Midfield', 'Left Wing Back', 'Left Wing', 'Right Midfield', 'Center Attacking Midfield', 'Right Back', 'Left Midfield']",30
6609,Denis Suárez Fernández,Villarreal,222,"['Right Midfield', 'Left Midfield', 'Right Center Midfield', 'Left Center Forward', 'Right Center Forward', 'Left Wing']",33
6610,Iván Cuéllar Sacristán,Sporting Gijón,1041,['Goalkeeper'],32
6612,Rubén Duarte Sánchez,Espanyol,214,"['Left Back', 'Left Center Back', 'Left Wing Back']",22
6614,Alexis Ruano Delgado,Getafe,216,"['Left Center Back', 'Right Back']",15
6616,Munir El Haddadi Mohamed,Barcelona,217,"['Right Wing', 'Right Midfield', 'Right Center Midfield', 'Left Wing', 'Left Center Midfield', 'Center Forward']",15
6617,Ibai Gómez Pérez,Athletic Club,215,"['Left Wing', 'Left Midfield', 'Right Wing']",5
6622,Tomás Pina Isla,Villarreal,222,"['Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield']",27
6624,Jorge Franco Alviz,Espanyol,214,"['Left Wing', 'Right Center Back', 'Left Midfield', 'Right Wing', 'Right Center Midfield', 'Center Forward', 'Left Defensive Midfield', 'Left Wing Back']",26
6625,Vicente Guaita Panadero,Getafe,216,['Goalkeeper'],38
6626,Mubarak Wakaso,Las Palmas,208,"['Right Center Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Left Back', 'Center Attacking Midfield', 'Left Wing', 'Right Wing', 'Left Midfield', 'Left Defensive Midfield']",19
6627,Damián Nicolás Suárez Suárez,Getafe,216,"['Right Back', 'Left Wing', 'Left Back', 'Right Center Back']",31
6630,Jorge Molina Vidal,Real Betis,218,"['Right Center Forward', 'Left Center Forward', 'Right Midfield', 'Left Center Midfield', 'Right Wing', 'Left Wing', 'Center Attacking Midfield', 'Center Forward']",23
6633,Markel Bergara Larrañaga,Real Sociedad,210,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Left Wing', 'Center Defensive Midfield', 'Right Center Midfield']",20
