player_id,player,ultimo_equipo,ultimo_team_id,posiciones,partidos_jugados
3499,Jean-Eric Maxim Choupo-Moting,Schalke 04,181,"['Right Midfield', 'Right Wing', 'Left Center Forward', 'Left Wing', 'Left Midfield', 'Right Center Midfield', 'Right Wing Back', 'Right Center Forward', 'Right Attacking Midfield', 'Left Wing Back', 'Left Defensive Midfield', 'Center Forward']",28
3500,Granit Xhaka,Borussia Mönchengladbach,185,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield']",28
3502,Joël Andre Job Matip,Schalke 04,181,"['Right Center Back', 'Center Back', 'Left Center Back', 'Left Center Forward']",34
3510,Sead Kolašinac,Schalke 04,181,"['Left Back', 'Left Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Back', 'Left Wing', 'Left Wing Back']",23
3530,Hiroki Sakai,Hannover 96,178,['Right Back'],26
3545,Luiz Gustavo Dias,Wolfsburg,179,"['Left Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield']",22
3570,Pierre-Emile Højbjerg,Schalke 04,181,"['Left Center Forward', 'Center Forward', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Left Center Back', 'Center Attacking Midfield', 'Center Defensive Midfield']",23
3630,Loris Karius,FSV Mainz 05,177,['Goalkeeper'],34
3712,Pierre-Emerick Aubameyang,Borussia Dortmund,180,"['Center Forward', 'Right Wing', 'Left Center Forward', 'Right Center Forward', 'Right Defensive Midfield']",31
3774,Papiss Mison Djilobodji,Werder Bremen,176,['Left Center Back'],14
3959,Andreas Christensen,Borussia Mönchengladbach,185,"['Left Center Back', 'Right Center Back', 'Center Back', 'Right Back', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield']",31
4174,Ragnar Klavan,Augsburg,172,['Left Center Back'],31
4279,Konstantinos Stafylidis,Augsburg,172,"['Left Back', 'Left Defensive Midfield', 'Left Wing Back']",11
4430,Neven Subotić,Borussia Dortmund,180,['Right Center Back'],6
4600,Diego Orlando Benaglio,Wolfsburg,179,['Goalkeeper'],21
4683,Adam Hloušek,VfB Stuttgart,174,"['Left Center Back', 'Right Center Midfield', 'Left Center Forward', 'Left Wing']",7
5208,Thiago Alcântara do Nascimento,Bayern Munich,169,"['Center Defensive Midfield', 'Right Wing Back', 'Left Center Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Wing', 'Right Defensive Midfield', 'Center Attacking Midfield']",27
5242,Younès Belhanda,Schalke 04,181,"['Center Attacking Midfield', 'Right Defensive Midfield', 'Left Wing', 'Left Center Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Right Midfield']",15
5244,Medhi Amine El Mouttaqi Benatia,Bayern Munich,169,"['Left Center Back', 'Right Center Back', 'Center Back']",14
5460,Andrej Kramarić,Hoffenheim,175,"['Center Forward', 'Left Center Forward', 'Center Attacking Midfield', 'Left Center Back', 'Right Wing', 'Right Center Forward', 'Left Wing']",15
5467,Leon Aderemi Balogun,FSV Mainz 05,177,"['Right Center Forward', 'Right Back', 'Right Center Back', 'Center Forward', 'Left Center Back']",21
5474,Ivan Perišić,Wolfsburg,179,"['Right Wing', 'Left Wing', 'Left Midfield', 'Right Center Forward', 'Right Center Midfield']",2
5481,Mathew Leckie,Ingolstadt,189,"['Left Wing', 'Left Midfield', 'Center Forward', 'Right Midfield', 'Right Wing', 'Right Center Forward', 'Left Center Forward', 'Right Center Midfield', 'Left Center Midfield']",32
5494,Robbie Kruse,Bayer Leverkusen,904,"['Center Attacking Midfield', 'Left Wing', 'Left Center Forward', 'Right Midfield', 'Right Wing', 'Left Midfield']",12
5514,Alfreð Finnbogason,Augsburg,172,"['Center Forward', 'Right Wing', 'Right Center Forward', 'Right Attacking Midfield']",14
5537,Fabian Lukas Schär,Hoffenheim,175,"['Right Center Back', 'Center Back', 'Left Center Forward', 'Left Center Back', 'Right Defensive Midfield', 'Center Defensive Midfield']",24
5543,Haris Seferović,Eintracht Frankfurt,184,"['Right Center Forward', 'Center Forward', 'Left Center Forward', 'Left Midfield', 'Right Wing', 'Center Defensive Midfield', 'Left Wing']",29
5544,Ricardo Iván Rodríguez Araya,Wolfsburg,179,['Left Back'],24
5548,Steven Zuber,Hoffenheim,175,"['Center Attacking Midfield', 'Right Center Forward', 'Left Attacking Midfield', 'Left Midfield', 'Right Center Midfield', 'Right Midfield', 'Left Wing', 'Center Forward', 'Right Center Back', 'Left Wing Back']",12
5550,Yann Sommer,Borussia Mönchengladbach,185,['Goalkeeper'],32
5555,Julian Brandt,Bayer Leverkusen,904,"['Left Midfield', 'Left Wing', 'Right Wing', 'Right Midfield', 'Right Center Forward', 'Left Wing Back', 'Center Attacking Midfield', 'Left Center Forward']",29
5557,Timo Werner,VfB Stuttgart,174,"['Right Wing Back', 'Left Midfield', 'Right Center Forward', 'Left Center Forward', 'Center Forward', 'Right Midfield', 'Right Wing']",33
5559,Marco Reus,Borussia Dortmund,180,"['Right Wing', 'Left Wing', 'Center Forward', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Midfield', 'Left Center Forward']",26
5562,Thomas Müller,Bayern Munich,169,"['Right Center Midfield', 'Center Forward', 'Center Attacking Midfield', 'Right Wing Back', 'Right Wing', 'Right Midfield', 'Left Center Midfield', 'Right Attacking Midfield', 'Left Wing', 'Right Center Forward', 'Left Center Forward']",31
5569,Marvin Plattenhardt,Hertha Berlin,173,"['Left Back', 'Left Wing Back']",33
5570,Manuel Neuer,Bayern Munich,169,['Goalkeeper'],34
5572,Mats Hummels,Borussia Dortmund,180,"['Left Center Back', 'Right Defensive Midfield']",30
5578,Jérôme Boateng,Bayern Munich,169,"['Right Center Back', 'Center Back', 'Left Center Back', 'Right Center Midfield']",19
5579,Joshua Kimmich,Bayern Munich,169,"['Center Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Left Back', 'Right Back', 'Right Center Back', 'Left Center Back']",22
5591,Filip Kostić,VfB Stuttgart,174,"['Left Midfield', 'Left Wing Back', 'Right Midfield', 'Left Center Midfield', 'Left Center Forward', 'Left Wing']",30
5609,Joo-Ho Park,Borussia Dortmund,180,"['Left Back', 'Left Center Midfield']",6
5624,Albin Ekdal,Hamburger SV,171,"['Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield']",14
5627,Ja-Cheol Koo,Augsburg,172,"['Left Wing', 'Left Wing Back', 'Center Forward', 'Center Attacking Midfield', 'Right Midfield', 'Right Defensive Midfield', 'Right Wing', 'Right Center Midfield', 'Left Defensive Midfield']",29
5632,Thorgan Hazard,Borussia Mönchengladbach,185,"['Left Center Forward', 'Right Center Forward', 'Left Midfield', 'Right Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Right Wing', 'Right Center Midfield', 'Left Wing', 'Left Wing Back', 'Center Forward']",29
5658,Łukasz Piszczek,Borussia Dortmund,180,"['Right Back', 'Center Forward', 'Left Back', 'Right Wing Back', 'Right Center Back']",20
5664,Salif Sané,Hannover 96,178,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Right Center Back', 'Left Center Back']",31
5668,Robert Lewandowski,Bayern Munich,169,"['Center Forward', 'Left Center Forward', 'Right Center Forward']",32
5679,Yūya Ōsako,FC Köln,186,"['Center Attacking Midfield', 'Left Midfield', 'Left Center Midfield', 'Right Center Forward', 'Left Center Forward', 'Right Center Midfield', 'Right Wing', 'Right Midfield', 'Center Forward', 'Left Wing', 'Left Defensive Midfield']",25
5681,Makoto Hasebe,Eintracht Frankfurt,184,"['Right Back', 'Right Center Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Left Back', 'Left Center Midfield']",32
5684,Shinji Kagawa,Borussia Dortmund,180,"['Center Attacking Midfield', 'Left Center Midfield', 'Right Wing', 'Right Center Midfield', 'Left Midfield', 'Left Wing']",29
5687,Takashi Inui,Eintracht Frankfurt,184,['Left Midfield'],1
5694,Hotaru Yamaguchi,Hannover 96,178,"['Right Center Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield']",6
5697,Genki Haraguchi,Hertha Berlin,173,"['Right Midfield', 'Left Midfield', 'Center Forward', 'Right Center Forward', 'Right Wing', 'Left Wing']",32
5835,Josip Drmic,Hamburger SV,171,"['Left Center Forward', 'Right Defensive Midfield', 'Center Forward', 'Right Center Forward', 'Right Center Midfield', 'Left Wing', 'Right Wing', 'Left Center Midfield']",19
5837,Douglas Costa de Souza,Bayern Munich,169,"['Left Midfield', 'Right Midfield', 'Left Wing Back', 'Left Wing', 'Right Wing Back', 'Right Wing', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Attacking Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Center Forward']",27
6039,Sebastian Rudy,Hoffenheim,175,"['Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Left Center Midfield', 'Right Wing Back', 'Right Back']",24
6040,Jonas Hector,FC Köln,186,"['Left Back', 'Left Wing Back', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Back', 'Center Attacking Midfield', 'Left Center Midfield']",32
6309,Tin Jedvaj,Bayer Leverkusen,904,"['Left Defensive Midfield', 'Right Back', 'Right Center Back']",15
6317,Marco Jhonfai Fabián De La Mora,Eintracht Frankfurt,184,"['Center Attacking Midfield', 'Right Wing', 'Left Center Midfield', 'Left Midfield', 'Left Wing', 'Right Center Midfield', 'Left Center Forward', 'Center Forward']",11
6321,Milos Veljkovic,Werder Bremen,176,"['Left Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield']",3
6322,Niklas Süle,Hoffenheim,175,"['Left Center Back', 'Center Back', 'Right Center Back']",33
6324,Leon Goretzka,Schalke 04,181,"['Left Defensive Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Wing', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Wing Back', 'Left Center Back']",25
6330,Adnan Januzaj,Borussia Dortmund,180,"['Right Wing', 'Left Wing', 'Center Forward', 'Right Midfield']",6
6337,Yoshinori Muto,FSV Mainz 05,177,"['Left Center Forward', 'Center Forward', 'Right Center Forward', 'Left Midfield', 'Left Wing', 'Center Attacking Midfield']",20
6339,Gotoku Sakai,Hamburger SV,171,"['Left Back', 'Right Back']",22
6359,Johan Danon Djourou-Gbadjere,Hamburger SV,171,['Right Center Back'],26
6717,Johannes Geis,Schalke 04,181,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Left Center Midfield']",28
6924,Alejandro Gálvez Jimena,Werder Bremen,176,"['Left Center Midfield', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Center Back', 'Left Center Back', 'Center Back', 'Right Center Midfield']",21
6925,Jairo Samperio Bustara,FSV Mainz 05,177,"['Left Wing', 'Left Midfield', 'Right Center Forward', 'Right Wing', 'Center Forward', 'Left Wing Back', 'Right Midfield', 'Right Wing Back', 'Left Attacking Midfield', 'Center Attacking Midfield']",31
7016,Benedikt Höwedes,Schalke 04,181,"['Center Defensive Midfield', 'Right Center Back', 'Center Back', 'Left Center Back', 'Left Center Forward', 'Right Back']",15
7039,Hakan Çalhanoğlu,Bayer Leverkusen,904,"['Center Attacking Midfield', 'Right Defensive Midfield', 'Right Wing', 'Left Wing', 'Left Midfield', 'Left Center Forward', 'Right Midfield', 'Left Defensive Midfield', 'Right Wing Back', 'Right Attacking Midfield', 'Center Forward', 'Right Center Forward', 'Left Center Midfield']",31
7594,Mart Ristl,VfB Stuttgart,174,"['Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield']",3
7846,Luc Castaignos,Eintracht Frankfurt,184,"['Left Center Forward', 'Left Midfield', 'Center Forward', 'Right Center Forward', 'Left Wing']",19
7852,Tim Matavž,Augsburg,172,"['Center Forward', 'Right Center Forward', 'Right Defensive Midfield', 'Center Attacking Midfield']",11
7993,Filip Mladenović,FC Köln,186,"['Left Wing', 'Left Back', 'Left Wing Back', 'Left Midfield', 'Right Defensive Midfield']",14
8060,Klaas-Jan Huntelaar,Schalke 04,181,"['Left Center Forward', 'Center Forward', 'Right Center Forward', 'Center Attacking Midfield']",31
8206,Arturo Erasmo Vidal Pardo,Bayern Munich,169,"['Left Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Center Defensive Midfield', 'Right Back', 'Left Midfield']",30
8207,Dominik Kohr,Augsburg,172,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Wing Back', 'Right Back']",31
8208,Sven Ulreich,Bayern Munich,169,['Goalkeeper'],1
8209,Márcio Rafael Ferreira de Souza,Bayern Munich,169,"['Right Back', 'Right Center Back', 'Left Back', 'Left Center Back', 'Right Wing Back']",25
8210,Charles Mariano Aránguiz Sandoval,Bayer Leverkusen,904,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield']",7
8211,Benjamin Henrichs,Bayer Leverkusen,904,"['Center Attacking Midfield', 'Left Wing', 'Right Back', 'Left Back']",9
8212,Wendell Nascimento Borges,Bayer Leverkusen,904,"['Left Back', 'Right Back']",28
8213,Karim Bellarabi,Bayer Leverkusen,904,"['Right Wing', 'Right Midfield', 'Left Midfield', 'Left Center Forward', 'Right Center Forward', 'Left Wing']",33
8215,Kevin Volland,Hoffenheim,175,"['Left Center Forward', 'Right Center Forward', 'Right Wing Back', 'Center Attacking Midfield', 'Right Midfield', 'Right Wing', 'Center Forward', 'Right Center Midfield', 'Left Midfield', 'Left Wing', 'Left Wing Back', 'Left Attacking Midfield']",33
8216,Sven Bender,Borussia Dortmund,180,"['Center Defensive Midfield', 'Center Attacking Midfield', 'Right Center Back', 'Left Defensive Midfield', 'Left Center Back', 'Center Back', 'Right Back']",19
8217,Kingsley Coman,Bayern Munich,169,"['Right Center Midfield', 'Left Wing Back', 'Right Wing Back', 'Right Wing', 'Left Wing', 'Right Midfield', 'Left Midfield', 'Left Center Forward']",23
8218,Arjen Robben,Bayern Munich,169,"['Right Midfield', 'Right Wing Back', 'Right Center Midfield', 'Left Center Midfield', 'Right Wing']",15
8219,Admir Mehmedi,Bayer Leverkusen,904,"['Left Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Left Midfield', 'Right Midfield', 'Left Wing', 'Right Wing']",28
8220,David Olatukunbo Alaba,Bayern Munich,169,"['Left Back', 'Left Center Back', 'Center Back']",30
8221,Jonathan Tah,Bayer Leverkusen,904,['Right Center Back'],29
8222,Kevin Kampl,Bayer Leverkusen,904,"['Right Wing', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Left Midfield', 'Center Attacking Midfield', 'Left Attacking Midfield', 'Right Center Midfield', 'Left Center Midfield']",23
8223,Franck Bilal Ribéry,Bayern Munich,169,"['Left Wing', 'Left Midfield', 'Left Center Midfield', 'Left Attacking Midfield', 'Right Wing']",13
8225,Roman Bürki,Borussia Dortmund,180,['Goalkeeper'],33
8227,Mario Götze,Bayern Munich,169,"['Left Midfield', 'Center Attacking Midfield', 'Right Wing Back', 'Right Center Midfield', 'Center Forward', 'Left Wing', 'Right Wing', 'Left Center Midfield', 'Right Attacking Midfield', 'Right Defensive Midfield', 'Right Midfield']",14
8230,Josuha Guilavogui,Wolfsburg,179,"['Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Back']",30
8231,Yannick Gerhardt,FC Köln,186,"['Left Center Midfield', 'Left Midfield', 'Left Wing', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Forward', 'Center Attacking Midfield', 'Right Center Midfield', 'Left Attacking Midfield', 'Left Wing Back']",29
8232,Nuri Şahin,Borussia Dortmund,180,"['Left Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield']",9
8233,Gonzalo Castro Randon,Borussia Dortmund,180,"['Left Center Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Right Wing', 'Right Defensive Midfield', 'Left Wing', 'Center Attacking Midfield']",25
8235,Maximilian Arnold,Wolfsburg,179,"['Left Defensive Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Center Forward', 'Left Midfield']",31
8237,Paul Verhaegh,Augsburg,172,"['Right Back', 'Right Wing Back']",25
8238,Mahmoud Dahoud,Borussia Mönchengladbach,185,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Right Center Midfield']",32
8239,Robin Knoche,Wolfsburg,179,"['Left Center Back', 'Right Defensive Midfield', 'Right Center Back']",11
8240,Koen Casteels,Wolfsburg,179,['Goalkeeper'],13
8241,Felix Passlack,Borussia Dortmund,180,"['Right Center Midfield', 'Right Wing', 'Left Back', 'Right Back']",3
8243,Daniel Didavi,VfB Stuttgart,174,"['Right Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Forward', 'Right Center Midfield', 'Left Center Forward', 'Right Wing', 'Left Defensive Midfield', 'Center Forward']",31
8244,Sokratis Papastathopoulos,Borussia Dortmund,180,"['Right Center Back', 'Right Back', 'Center Back', 'Left Center Back']",25
8246,Christian Pulisic,Borussia Dortmund,180,"['Left Wing', 'Right Center Midfield', 'Center Forward', 'Right Wing Back', 'Right Wing', 'Left Center Midfield', 'Left Midfield', 'Right Midfield', 'Left Wing Back']",9
8270,Daniel Schwaab,VfB Stuttgart,174,"['Right Back', 'Right Center Back', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Back', 'Left Defensive Midfield']",29
8302,Nicolai Müller,Hamburger SV,171,"['Right Midfield', 'Right Wing', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Wing', 'Left Midfield', 'Right Center Midfield']",29
8303,Caiuby Francisco da Silva,Augsburg,172,"['Center Forward', 'Left Wing', 'Left Center Forward', 'Right Wing', 'Left Midfield', 'Right Center Forward', 'Right Midfield', 'Left Attacking Midfield']",26
8306,Christian Mathenia,Darmstadt 98,872,['Goalkeeper'],33
8307,Martin Hinteregger,Borussia Mönchengladbach,185,"['Left Center Back', 'Left Back', 'Left Wing Back']",10
8308,Aaron Hunt,Hamburger SV,171,"['Center Attacking Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Left Wing', 'Right Wing', 'Right Center Forward']",23
8309,Michael Gregoritsch,Hamburger SV,171,"['Right Midfield', 'Right Wing', 'Center Attacking Midfield', 'Left Wing', 'Left Midfield', 'Left Defensive Midfield', 'Center Forward', 'Left Center Midfield']",25
8311,Jonathan Schmid,Hoffenheim,175,"['Right Center Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Left Wing', 'Right Center Forward', 'Right Midfield', 'Right Wing', 'Right Wing Back', 'Left Wing Back', 'Right Back']",23
8313,Kyriakos Papadopoulos,Bayer Leverkusen,904,"['Left Center Back', 'Center Defensive Midfield', 'Left Wing', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Midfield']",16
8314,Marwin Hitz,Augsburg,172,['Goalkeeper'],33
8316,Dennis Diekmeier,Hamburger SV,171,"['Right Back', 'Right Midfield', 'Right Wing', 'Center Attacking Midfield']",22
8317,Daniel Baier,Augsburg,172,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield']",28
8318,Jeffrey Gouweleeuw,Augsburg,172,"['Left Defensive Midfield', 'Right Center Back']",11
8319,Philipp Max,Augsburg,172,"['Left Back', 'Left Wing', 'Right Wing', 'Left Wing Back']",26
8320,Gian-Luca Waldschmidt,Eintracht Frankfurt,184,"['Left Center Forward', 'Left Midfield', 'Right Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Center Forward']",12
8321,Sven Schipplock,Hamburger SV,171,"['Center Forward', 'Left Center Forward', 'Right Center Forward', 'Center Attacking Midfield', 'Left Wing']",20
8322,André Hahn,Borussia Mönchengladbach,185,"['Right Center Forward', 'Left Midfield', 'Right Midfield', 'Right Center Midfield', 'Right Back', 'Left Center Forward', 'Left Attacking Midfield', 'Center Forward', 'Center Back', 'Right Attacking Midfield']",15
8323,Gideon Jung,Hamburger SV,171,"['Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield']",18
8369,Melvyn Lorenzen,Werder Bremen,176,"['Left Midfield', 'Right Wing Back', 'Left Center Forward', 'Right Midfield', 'Right Wing', 'Left Wing', 'Right Center Forward']",9
8386,Max Kruse,Wolfsburg,179,"['Center Attacking Midfield', 'Right Wing', 'Left Wing', 'Right Center Forward', 'Left Midfield', 'Left Center Midfield', 'Left Center Forward', 'Center Forward', 'Right Center Midfield', 'Left Attacking Midfield']",32
8387,Mark Uth,Hoffenheim,175,"['Center Attacking Midfield', 'Right Center Forward', 'Left Center Forward', 'Center Forward', 'Right Midfield', 'Left Back', 'Left Midfield', 'Left Center Midfield', 'Right Wing', 'Right Wing Back', 'Left Wing', 'Right Attacking Midfield']",25
8388,Jérôme Gondorf,Darmstadt 98,872,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Midfield', 'Center Attacking Midfield']",33
8389,Fin Bartels,Werder Bremen,176,"['Left Defensive Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Right Center Forward', 'Right Midfield', 'Left Center Midfield', 'Right Wing Back', 'Right Center Midfield', 'Left Center Forward', 'Right Defensive Midfield', 'Left Wing']",30
8390,Philipp Bargfrede,Werder Bremen,176,"['Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield']",14
8392,Jeremy Toljan,Hoffenheim,175,"['Left Back', 'Left Wing Back', 'Right Back', 'Left Center Back', 'Right Wing Back']",18
8393,Oliver Baumann,Hoffenheim,175,['Goalkeeper'],33
8394,Robert Bauer,Ingolstadt,189,"['Right Center Midfield', 'Left Back', 'Left Wing', 'Right Back', 'Left Center Midfield', 'Center Defensive Midfield']",24
8395,Håvard Nordtveit,Borussia Mönchengladbach,185,"['Right Defensive Midfield', 'Right Center Back', 'Left Defensive Midfield', 'Left Center Back', 'Right Back', 'Center Defensive Midfield', 'Center Back', 'Left Wing Back']",31
8396,Theodor Gebre Selassie,Werder Bremen,176,"['Right Back', 'Right Center Back', 'Right Wing Back']",33
8397,Kevin Vogt,FC Köln,186,"['Left Defensive Midfield', 'Center Defensive Midfield', 'Center Back', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield']",23
8401,Maximilian Eggestein,Werder Bremen,176,"['Center Attacking Midfield', 'Right Center Midfield', 'Left Center Forward', 'Left Defensive Midfield', 'Left Midfield', 'Left Wing']",7
8402,Aron Jóhannsson,Werder Bremen,176,"['Left Center Forward', 'Right Center Forward', 'Center Attacking Midfield']",6
8403,Nadiem Amiri,Hoffenheim,175,"['Center Attacking Midfield', 'Left Center Forward', 'Right Defensive Midfield', 'Left Wing', 'Left Center Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Midfield']",25
8404,Eugen Polanski,Hoffenheim,175,"['Left Center Midfield', 'Left Wing Back', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Wing', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Right Center Midfield']",27
8405,Benjamin Hübner,Ingolstadt,189,['Left Center Back'],30
8407,Ádám Szalai,Hannover 96,178,"['Right Center Forward', 'Center Attacking Midfield', 'Left Center Forward', 'Center Forward']",16
8478,Ismail Azzaoui,Wolfsburg,179,['Right Wing'],2
8504,Bastian Oczipka,Eintracht Frankfurt,184,"['Left Back', 'Left Center Midfield', 'Left Midfield', 'Left Center Back', 'Left Wing Back']",30
8508,Max Meyer,Schalke 04,181,"['Center Attacking Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Left Center Forward', 'Left Attacking Midfield', 'Left Wing', 'Right Defensive Midfield', 'Right Midfield', 'Left Wing Back', 'Right Wing', 'Right Wing Back', 'Center Forward', 'Right Center Midfield']",32
8511,Thilo Kehrer,Schalke 04,181,['Right Defensive Midfield'],1
8512,Franco Matías Di Santo,Schalke 04,181,"['Right Center Forward', 'Left Center Forward', 'Right Wing', 'Right Midfield', 'Left Wing', 'Center Forward', 'Right Center Midfield']",25
8514,Matija Nastasić,Schalke 04,181,['Left Center Back'],1
8516,Ronaldo Aparecido Rodrigues,Wolfsburg,179,"['Right Center Back', 'Center Forward']",29
8517,Ralf Fährmann,Schalke 04,181,['Goalkeeper'],34
8521,Daniel Caligiuri,Wolfsburg,179,"['Left Center Midfield', 'Right Center Midfield', 'Left Wing', 'Right Wing', 'Right Midfield', 'Left Midfield', 'Left Wing Back']",29
8538,Waldemar Anton,Hannover 96,178,"['Right Center Forward', 'Left Center Back', 'Right Defensive Midfield', 'Right Wing', 'Right Center Back']",8
8539,Danny Latza,FSV Mainz 05,177,"['Center Attacking Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Back']",27
8541,Kenan Karaman,Hannover 96,178,"['Right Wing', 'Left Wing', 'Right Midfield', 'Left Midfield', 'Right Attacking Midfield', 'Center Attacking Midfield', 'Left Center Midfield']",23
8542,Felipe Trevizan Martins,Hannover 96,178,"['Left Center Back', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Center Forward', 'Right Defensive Midfield']",8
8543,Manuel Schmiedebach,Hannover 96,178,"['Right Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Center Defensive Midfield']",22
8545,Julian Korb,Borussia Mönchengladbach,185,"['Right Back', 'Right Wing Back', 'Left Wing Back']",17
8547,Matthias Ostrzolek,Hamburger SV,171,['Left Back'],32
8548,Daniel Brosinski,FSV Mainz 05,177,"['Right Back', 'Right Center Back', 'Right Wing', 'Right Wing Back', 'Right Midfield', 'Left Midfield']",30
8549,Giulio Donati,FSV Mainz 05,177,"['Right Back', 'Right Wing Back', 'Left Back']",23
8550,Alexandru Iulian Maxim,VfB Stuttgart,174,"['Right Defensive Midfield', 'Left Midfield', 'Left Center Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Left Wing', 'Right Wing', 'Right Center Forward', 'Center Defensive Midfield']",25
