player_id,player,ultimo_equipo,ultimo_team_id,posiciones,partidos_jugados
3967,Claudio Ariel Yacob,West Bromwich Albion,27,"['Center Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield']",34
3970,Fraser Forster,Southampton,25,['Goalkeeper'],18
3973,Àngel Rangel Zaragoza,Swansea City,26,"['Right Back', 'Center Attacking Midfield', 'Left Wing', 'Right Wing']",23
3991,Allan Romeo Nyom,Watford,23,['Right Back'],32
4022,Darren Fletcher,West Bromwich Albion,27,"['Right Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Right Midfield']",38
4035,Ryan Shawcross,Stoke City,30,['Right Center Back'],20
4040,Peter Crouch,Stoke City,30,"['Left Wing', 'Center Forward', 'Right Wing', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Right Center Forward']",11
4041,José Salomón Rondón Giménez,West Bromwich Albion,27,"['Left Midfield', 'Right Center Forward', 'Center Forward', 'Left Center Forward', 'Left Center Midfield']",34
4045,Leroy Fer,Swansea City,26,"['Center Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Center Midfield']",11
4053,Ben Foster,West Bromwich Albion,27,['Goalkeeper'],15
4090,Adam David Lallana,Liverpool,24,"['Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Left Center Forward', 'Right Attacking Midfield', 'Right Wing', 'Left Center Midfield', 'Left Midfield', 'Right Center Midfield', 'Right Midfield']",30
4093,Jay Fulton,Swansea City,26,"['Right Center Midfield', 'Right Defensive Midfield']",2
4097,Matt Grimes,Swansea City,26,"['Left Center Midfield', 'Left Wing']",1
4116,Sullay Kaikai,Crystal Palace,31,['Left Midfield'],1
4129,Tyler Roberts,West Bromwich Albion,27,['Right Wing'],1
4217,Danny Graham,Sunderland,41,"['Right Midfield', 'Center Forward', 'Left Center Forward', 'Right Wing', 'Left Wing']",10
4243,Cameron Brannagan,Liverpool,24,"['Left Midfield', 'Right Wing', 'Right Center Midfield']",3
4269,Aleksandar Mitrović,Newcastle United,37,"['Center Forward', 'Right Midfield', 'Left Center Forward', 'Right Center Forward', 'Right Defensive Midfield']",34
4271,Andy Carroll,West Ham United,40,"['Left Wing', 'Right Wing', 'Left Center Forward', 'Center Forward', 'Right Center Forward', 'Center Back', 'Center Defensive Midfield']",27
4273,Reece Oxford,West Ham United,40,"['Center Defensive Midfield', 'Left Wing', 'Right Center Midfield', 'Right Center Back', 'Center Back', 'Left Center Midfield']",7
4275,Ross Barkley,Everton,29,"['Center Attacking Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Wing', 'Left Center Midfield', 'Right Attacking Midfield', 'Right Wing', 'Right Center Forward']",38
4276,David Ospina Ramírez,Arsenal,1,['Goalkeeper'],4
4280,Winston Reid,West Ham United,40,"['Right Center Back', 'Left Center Back', 'Center Back']",24
4317,Kevin Mirallas,Everton,29,"['Right Wing', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Left Center Forward', 'Left Center Midfield', 'Right Midfield', 'Right Center Midfield', 'Left Midfield']",23
4346,Gilbert Gianelli Imbula Wanga,Stoke City,30,"['Left Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Right Center Midfield']",14
4347,Jordan Amavi,Aston Villa,59,"['Left Back', 'Left Wing Back']",10
4416,Max-Alain Gradel,AFC Bournemouth,28,"['Left Midfield', 'Left Center Forward', 'Right Midfield']",14
4417,Ola Toivonen,Sunderland,41,"['Center Defensive Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Wing']",12
4428,Mathieu Debuchy,Arsenal,1,['Right Back'],2
4429,Yann Gérard M''Vila,Sunderland,41,"['Left Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield']",37
4587,Matteo Darmian,Manchester United,39,"['Right Back', 'Left Back', 'Right Wing Back', 'Right Center Back']",28
4589,Séamus Coleman,Everton,29,"['Right Back', 'Right Wing Back', 'Right Midfield', 'Right Center Midfield']",28
4590,Nathaniel Edwin Clyne,Liverpool,24,"['Right Back', 'Right Wing Back', 'Right Center Back', 'Left Back']",33
4597,Fabian Delph,Manchester City,36,"['Center Attacking Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Wing', 'Left Midfield', 'Right Center Midfield']",17
4629,José Ramiro Funes Mori,Everton,29,"['Left Center Back', 'Right Back']",28
4630,Saido Berahino,West Bromwich Albion,27,"['Left Center Forward', 'Left Midfield', 'Right Center Forward', 'Left Wing', 'Center Forward', 'Center Attacking Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Wing']",31
4631,Leon Britton,Swansea City,26,"['Left Center Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Wing']",25
4632,Stephen Ireland,Stoke City,30,"['Right Defensive Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Left Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Wing', 'Right Midfield']",13
4700,Matthew Pennington,Everton,29,"['Left Center Back', 'Right Back']",4
4724,Glen Johnson,Stoke City,30,"['Right Back', 'Right Center Back']",25
4726,Kyle Bartley,Swansea City,26,"['Left Center Midfield', 'Right Center Back']",5
4738,Lee Tomlin,AFC Bournemouth,28,"['Left Center Forward', 'Center Attacking Midfield', 'Left Midfield']",6
4746,Younes Kaboul,Sunderland,41,['Left Center Back'],23
4747,Divock Okoth Origi,Liverpool,24,"['Left Wing', 'Center Forward', 'Right Wing', 'Left Center Forward', 'Right Center Forward', 'Right Midfield', 'Center Attacking Midfield']",16
4751,Michael Carrick,Manchester United,39,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Center Back', 'Center Defensive Midfield']",27
4762,Sergi Canós Tenes,Liverpool,24,['Right Wing'],1
4804,Bradley Johnson,Norwich City,56,"['Left Midfield', 'Center Attacking Midfield', 'Left Wing']",4
4807,Cameron Jerome,Norwich City,56,"['Center Forward', 'Left Center Forward', 'Left Back', 'Left Wing', 'Right Center Midfield', 'Right Center Forward', 'Left Midfield', 'Center Attacking Midfield']",34
4808,Andre Wisdom,Norwich City,56,['Right Back'],10
4817,Joe Ledley,Crystal Palace,31,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Right Wing', 'Center Attacking Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Left Midfield']",19
4826,Yohan Benalouane,Leicester City,22,['Right Back'],4
4828,Adlène Guédioura,Watford,23,"['Left Defensive Midfield', 'Left Wing', 'Left Midfield', 'Right Center Forward', 'Right Wing', 'Left Center Forward', 'Right Defensive Midfield', 'Right Midfield']",15
4831,Nacer Chadli,Tottenham Hotspur,38,"['Left Wing', 'Center Attacking Midfield', 'Center Forward', 'Right Wing', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Back']",28
4837,Josh Cullen,West Ham United,40,['Center Forward'],1
4840,Massadio Haïdara,Newcastle United,37,['Left Back'],7
4884,Pape N''Diaye Souaré,Crystal Palace,31,['Left Back'],34
4891,Ibrahim Afellay,Stoke City,30,"['Left Wing', 'Center Attacking Midfield', 'Right Wing', 'Right Center Midfield', 'Left Center Midfield', 'Right Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield']",31
4892,Sergio Germán Romero,Manchester United,39,['Goalkeeper'],4
4913,Bojan Krkíc Pérez,Stoke City,30,"['Right Midfield', 'Center Attacking Midfield', 'Center Forward', 'Right Defensive Midfield', 'Right Wing', 'Right Center Midfield']",27
5108,Glyn Oliver Myhill,West Bromwich Albion,27,['Goalkeeper'],23
5109,Paulo Dino Gazzaniga,Southampton,25,['Goalkeeper'],2
5110,Henri Saivet,Newcastle United,37,"['Right Defensive Midfield', 'Left Defensive Midfield']",4
5198,Diego da Silva Costa,Chelsea,33,"['Center Forward', 'Left Center Forward', 'Right Center Forward', 'Center Attacking Midfield']",28
5264,Guillermo Varela Olivera,Manchester United,39,['Right Back'],4
5458,Odion Jude Ighalo,Watford,23,"['Center Attacking Midfield', 'Left Midfield', 'Left Center Forward', 'Right Wing', 'Right Center Forward', 'Center Forward']",37
5460,Andrej Kramarić,Leicester City,22,"['Left Center Midfield', 'Right Center Forward']",2
5475,John Michael Nchekwube Obinna,Chelsea,33,"['Right Wing', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Right Center Back', 'Left Center Back']",25
5489,Mile Jedinak,Crystal Palace,31,"['Center Attacking Midfield', 'Left Defensive Midfield', 'Center Forward', 'Left Wing', 'Right Back', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield']",27
5540,Valon Behrami,Watford,23,"['Left Center Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Midfield', 'Right Center Midfield', 'Right Defensive Midfield']",21
5556,Miguel Arturo Layún Prado,Watford,23,"['Left Midfield', 'Right Wing']",3
5581,Joel Nathaniel Campbell Samuels,Arsenal,1,"['Right Wing', 'Left Wing', 'Center Forward', 'Center Attacking Midfield', 'Right Defensive Midfield']",19
5594,Branislav Ivanović,Chelsea,33,"['Right Back', 'Right Center Back', 'Left Center Back']",33
5596,Aleksandar Kolarov,Manchester City,36,"['Left Back', 'Center Attacking Midfield', 'Left Midfield', 'Left Wing']",29
5602,Cristian Gamboa Luna,West Bromwich Albion,27,['Left Midfield'],1
5617,Sebastian Larsson,Sunderland,41,"['Right Center Midfield', 'Right Midfield', 'Right Wing', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Wing', 'Right Defensive Midfield', 'Left Midfield', 'Center Defensive Midfield']",18
5685,Carlos Alberto Sánchez Moreno,Aston Villa,59,"['Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Center Forward']",20
5689,Juan Guillermo Cuadrado Bello,Chelsea,33,['Right Wing'],1
5836,Bryan Oviedo,Everton,29,"['Right Wing', 'Left Back', 'Right Back', 'Left Wing Back', 'Left Wing', 'Left Midfield']",14
6296,Joe Dodoo,Leicester City,22,"['Right Midfield', 'Left Midfield']",1
6300,Sebastián Coates Nión,Sunderland,41,['Right Center Back'],16
6330,Adnan Januzaj,Manchester United,39,"['Center Attacking Midfield', 'Left Wing Back', 'Center Forward', 'Right Back']",5
6361,James Wilson,Manchester United,39,['Right Wing'],1
6409,Adam Smith,AFC Bournemouth,28,"['Left Midfield', 'Right Midfield', 'Left Back', 'Right Back', 'Right Center Back']",31
6560,Marc Muniesa Martínez,Stoke City,30,"['Left Center Back', 'Left Back', 'Center Attacking Midfield']",15
6623,Loïc Rémy,Chelsea,33,"['Center Forward', 'Left Center Forward', 'Right Defensive Midfield', 'Right Midfield', 'Right Center Forward']",13
6631,Mathieu Flamini,Arsenal,1,"['Right Center Midfield', 'Right Wing', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Forward']",16
6652,Jordi Amat Maas,Swansea City,26,"['Right Center Back', 'Right Wing', 'Left Defensive Midfield', 'Left Center Back']",8
6695,Juan Miguel Jiménez López,Southampton,25,"['Left Wing', 'Right Wing', 'Right Center Midfield', 'Right Back', 'Left Center Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield']",12
6746,Gabriel Armando de Abreu,Arsenal,1,"['Left Center Back', 'Right Center Back']",21
6800,Carles Gil de Pareja Vicent,Aston Villa,59,"['Right Wing', 'Right Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Midfield', 'Right Attacking Midfield']",23
6821,Jesús Navas González,Manchester City,36,"['Right Wing', 'Right Midfield', 'Right Wing Back', 'Center Attacking Midfield', 'Left Wing', 'Center Forward', 'Right Center Forward']",34
6846,Andreas Hoelgebaum Pereira,Manchester United,39,"['Center Attacking Midfield', 'Right Wing', 'Right Defensive Midfield', 'Left Center Midfield']",4
6870,José Manuel Jurado Marín,Watford,23,"['Center Attacking Midfield', 'Left Wing', 'Right Wing', 'Right Center Midfield', 'Left Midfield', 'Right Midfield', 'Right Center Forward']",27
6871,Costel Fane Pantilimon,Sunderland,41,['Goalkeeper'],17
6950,Alberto Paloschi,Swansea City,26,"['Left Center Midfield', 'Right Center Forward', 'Center Forward', 'Left Center Forward']",10
7010,Gastón Exequiel Ramírez Pereyra,Southampton,25,['Right Wing'],3
7063,Jefferson Antonio Montero Vite,Swansea City,26,"['Left Wing', 'Center Defensive Midfield', 'Left Midfield', 'Right Wing', 'Right Midfield']",23
7110,Bacary Sagna,Manchester City,36,"['Right Back', 'Right Center Back', 'Left Back']",28
7121,Sandro Ranieri Guimarães Cordeiro,West Bromwich Albion,27,"['Left Defensive Midfield', 'Center Forward', 'Left Midfield', 'Right Center Forward', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Center Midfield', 'Left Center Midfield', 'Right Wing', 'Center Attacking Midfield']",10
7153,Jordan Veretout,Aston Villa,59,"['Right Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Left Midfield', 'Right Attacking Midfield', 'Center Forward', 'Left Attacking Midfield']",25
7171,Fabio Borini,Sunderland,41,"['Left Wing', 'Center Forward', 'Left Midfield', 'Center Attacking Midfield', 'Right Wing', 'Right Center Midfield', 'Left Center Forward', 'Right Midfield', 'Center Defensive Midfield']",26
7745,Steven Berghuis,Watford,23,"['Left Wing', 'Right Wing', 'Right Midfield', 'Right Center Forward', 'Right Back', 'Left Midfield']",9
7780,Lucas Pezzini Leiva,Liverpool,24,"['Center Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Back', 'Left Wing', 'Left Center Back', 'Left Midfield']",27
7848,Matt Miazga,Chelsea,33,['Right Center Back'],2
7884,Marcin Ryszard Wasilewski,Leicester City,22,"['Right Center Back', 'Right Back', 'Right Midfield']",4
8061,Siem Stefan de Jong,Newcastle United,37,"['Center Attacking Midfield', 'Left Wing', 'Right Center Midfield', 'Left Center Midfield', 'Right Midfield', 'Right Center Forward', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Back']",18
8251,Marco van Ginkel,Stoke City,30,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Wing', 'Right Midfield', 'Right Center Midfield']",17
8344,Manuel García Alonso,Manchester City,36,['Right Defensive Midfield'],1
8400,Serge Gnabry,West Bromwich Albion,27,['Right Midfield'],1
8485,Pedro Chirivella Burgos,Liverpool,24,['Right Center Midfield'],1
8520,Nabil Bentaleb,Tottenham Hotspur,38,"['Left Center Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield']",5
9014,Declan Rudd,Norwich City,56,['Goalkeeper'],11
9070,Hiram Boateng,Crystal Palace,31,['Right Defensive Midfield'],1
9452,Gary O''Neil,Norwich City,56,"['Right Wing', 'Center Attacking Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield']",27
9461,Timm Klose,Norwich City,56,"['Right Center Back', 'Left Center Back']",10
9463,Alexander Banor Tettey,Norwich City,56,"['Center Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield']",23
9467,Timothy Michael Krul,Newcastle United,37,['Goalkeeper'],8
9485,Craig Gardner,West Bromwich Albion,27,"['Right Midfield', 'Left Midfield', 'Right Center Midfield', 'Left Wing', 'Right Wing', 'Left Center Forward', 'Left Center Back', 'Left Center Midfield', 'Right Wing Back', 'Center Attacking Midfield', 'Right Back', 'Right Defensive Midfield']",34
9519,Kyle Lafferty,Norwich City,56,['Left Center Forward'],1
9528,Steven Naismith,Norwich City,56,"['Center Forward', 'Right Wing', 'Left Wing', 'Left Center Midfield', 'Left Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Center Defensive Midfield']",23
9533,Leandro Bacuna,Aston Villa,59,"['Right Back', 'Right Wing', 'Right Midfield', 'Right Defensive Midfield', 'Left Wing', 'Left Back', 'Right Center Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Center Back']",31
9536,Modou Barrow,Swansea City,26,"['Right Wing', 'Center Attacking Midfield', 'Left Wing', 'Right Midfield', 'Left Center Forward', 'Left Attacking Midfield', 'Center Forward']",22
9539,Vito Mannone,Sunderland,41,['Goalkeeper'],19
9551,Callum McManaman,West Bromwich Albion,27,"['Left Midfield', 'Left Center Forward', 'Right Midfield', 'Left Center Midfield', 'Left Back', 'Left Wing']",12
9554,Steven Fletcher,Sunderland,41,"['Center Defensive Midfield', 'Right Center Forward', 'Center Forward', 'Left Center Forward', 'Right Attacking Midfield']",16
9563,Kristoffer Nordfeldt,Swansea City,26,['Goalkeeper'],1
9566,Bersant Celina,Manchester City,36,['Right Midfield'],1
9578,Jonathan Howson,Norwich City,56,"['Right Midfield', 'Left Wing', 'Left Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Wing', 'Left Defensive Midfield', 'Right Attacking Midfield', 'Right Defensive Midfield']",36
9593,Lewis Grabban,AFC Bournemouth,28,"['Center Forward', 'Right Midfield', 'Center Attacking Midfield', 'Left Center Forward', 'Right Center Forward', 'Left Center Midfield', 'Left Midfield']",21
9625,Glenn Whelan,Stoke City,30,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Center Defensive Midfield']",37
9626,Tommy Elphick,AFC Bournemouth,28,['Right Center Back'],12
9627,Neil Taylor,Swansea City,26,"['Left Back', 'Left Wing Back']",34
9628,James Grant Chester,West Bromwich Albion,27,"['Right Back', 'Right Center Back', 'Left Center Back', 'Left Back']",13
9629,Stephen Kingsley,Swansea City,26,['Left Back'],4
9630,Andre Green,Aston Villa,59,"['Center Attacking Midfield', 'Right Wing']",2
9635,Will Keane,Manchester United,39,['Center Forward'],1
9636,Rushian Hepburn-Murphy,Aston Villa,59,['Left Center Forward'],1
9638,Jack Grealish,Aston Villa,59,"['Center Attacking Midfield', 'Left Midfield', 'Left Wing', 'Right Wing', 'Left Center Midfield', 'Right Wing Back', 'Right Center Forward']",16
9641,Fraizer Campbell,Crystal Palace,31,"['Center Forward', 'Right Center Forward', 'Right Center Midfield', 'Left Center Midfield']",11
9642,Alan Hutton,Aston Villa,59,"['Right Back', 'Right Wing Back']",28
9648,Paddy McNair,Manchester United,39,"['Left Center Back', 'Right Center Back', 'Right Back', 'Center Attacking Midfield']",8
9649,Jack Colback,Newcastle United,37,"['Left Center Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Back', 'Left Wing Back', 'Center Attacking Midfield']",29
9914,Danny Ward,Liverpool,24,['Goalkeeper'],2
9930,Ryan Bennett,Norwich City,56,"['Right Center Back', 'Left Back', 'Left Center Back']",22
9958,Steven Caulker,Liverpool,24,"['Right Center Back', 'Left Wing', 'Left Midfield', 'Left Center Midfield', 'Left Defensive Midfield']",6
9985,Ádám Bogdán,Liverpool,24,['Goalkeeper'],2
10007,Jon Flanagan,Liverpool,24,['Right Back'],5
10326,João Carlos Vilaça Teixeira,Liverpool,24,['Left Center Midfield'],1
10457,Patrick Bamford,Norwich City,56,"['Left Defensive Midfield', 'Left Wing', 'Center Forward', 'Center Attacking Midfield', 'Left Midfield', 'Right Center Forward', 'Left Center Forward']",13
10458,Fikayo Tomori,Chelsea,33,"['Left Center Back', 'Right Back']",1
10484,Callum Connolly,Everton,29,['Right Back'],1
10499,Ivo Daniel Ferreira Mendonca Pinto,Norwich City,56,"['Right Back', 'Right Wing Back', 'Left Midfield', 'Right Center Back']",10
10503,Billy Jones,Sunderland,41,"['Right Back', 'Left Back', 'Left Center Back', 'Right Wing Back', 'Right Center Back']",24
10770,Adam Matthews,Sunderland,41,['Right Back'],1
10771,George Honeyman,Sunderland,41,"['Left Midfield', 'Right Midfield']",1
10772,Donald Love,Manchester United,39,['Right Back'],1
10779,Cameron Borthwick-Jackson,Manchester United,39,"['Left Back', 'Left Wing Back']",10
10783,Lee Cattermole,Sunderland,41,"['Center Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Right Center Midfield']",31
10931,Joe Allen,Liverpool,24,"['Left Center Forward', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Wing', 'Right Center Midfield', 'Left Midfield', 'Left Wing', 'Right Defensive Midfield', 'Right Wing Back']",19
10932,Jonathan Williams,Crystal Palace,31,['Left Wing'],1
10955,Harry Kane,Tottenham Hotspur,38,['Center Forward'],38
10956,Eric Dier,Tottenham Hotspur,38,"['Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Center Back', 'Left Center Back', 'Right Center Back']",37
10958,Chris Smalling,Manchester United,39,"['Right Center Back', 'Left Center Back', 'Center Back']",35
10960,Jamie Vardy,Leicester City,22,"['Left Center Forward', 'Right Center Forward', 'Center Forward']",36
10966,Wes Hoolahan,Norwich City,56,"['Left Center Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Right Center Midfield', 'Right Midfield', 'Left Attacking Midfield', 'Left Wing']",30
10967,Robert Brady,Norwich City,56,"['Left Back', 'Left Wing', 'Right Wing Back', 'Left Midfield', 'Right Wing', 'Left Wing Back', 'Right Midfield']",36
11012,Jonathan Grant Evans,West Bromwich Albion,27,"['Left Center Back', 'Right Center Back', 'Left Back', 'Center Defensive Midfield', 'Left Center Midfield']",30
11062,Graziano Pellè,Southampton,25,"['Center Forward', 'Right Center Forward', 'Left Wing', 'Right Wing', 'Left Center Forward', 'Right Center Midfield']",30
11117,Scott Sinclair,Aston Villa,59,"['Left Wing', 'Right Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Midfield', 'Left Center Forward', 'Center Forward', 'Left Center Midfield', 'Right Wing Back']",26
11124,Steven Whittaker,Norwich City,56,['Right Back'],8
11295,Patrick Roberts,Manchester City,36,['Left Midfield'],1
11333,Adama Traoré Diarra,Aston Villa,59,"['Center Defensive Midfield', 'Left Wing', 'Right Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Midfield']",10
11386,Santiago Cazorla González,Arsenal,1,"['Left Wing', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield']",15
11936,Harrison Reed,Southampton,25,['Left Defensive Midfield'],1
11992,Kevin Linford Stewart,Liverpool,24,"['Left Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Back']",7
12325,Abdul Rahman Baba,Chelsea,33,"['Left Back', 'Left Center Back', 'Left Midfield', 'Right Back']",15
12608,Bradley Guzan,Aston Villa,59,['Goalkeeper'],28
13042,Tim Howard,Everton,29,['Goalkeeper'],25
13200,Oluwaseyi Babajide Ojo,Liverpool,24,"['Right Midfield', 'Left Midfield', 'Right Wing', 'Left Center Back', 'Left Wing Back', 'Left Wing']",8
13248,Eunan O''Kane,AFC Bournemouth,28,"['Right Center Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield']",16
13286,Lamine Koné,Sunderland,41,['Right Center Back'],15
13448,Bradley Shaun Smith,Liverpool,24,['Left Back'],4
13573,Yann Kermorgant,AFC Bournemouth,28,"['Right Center Forward', 'Left Midfield', 'Center Forward', 'Left Center Forward', 'Left Center Midfield', 'Right Center Midfield']",7
13846,Jan Kirchhoff,Sunderland,41,"['Right Center Back', 'Center Defensive Midfield']",15
13848,Marc Wilson,Stoke City,30,"['Right Center Back', 'Right Back', 'Left Center Back']",4
15542,Jake-Liam Clarke-Salter,Chelsea,33,"['Left Back', 'Right Wing']",1
15892,Jordon Mutch,Crystal Palace,31,"['Center Attacking Midfield', 'Left Midfield', 'Right Center Midfield', 'Center Forward', 'Right Defensive Midfield', 'Left Center Midfield', 'Left Center Forward', 'Left Defensive Midfield']",20
15996,Éderzito António Macedo Lopes,Swansea City,26,"['Center Forward', 'Left Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Left Wing']",13
16003,Fernando Francisco Reges,Manchester City,36,"['Right Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Right Center Forward']",24
16027,Kevin Mbabu,Newcastle United,37,"['Left Back', 'Right Center Midfield']",3
16067,Josh Onomah,Tottenham Hotspur,38,"['Left Center Midfield', 'Right Wing', 'Left Wing', 'Right Defensive Midfield', 'Center Forward']",8
16072,Vurnon Anita,Newcastle United,37,"['Right Center Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Back', 'Center Defensive Midfield', 'Right Back']",28
16181,Jordy Clasie,Southampton,25,"['Right Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield']",22
16295,Dame N''Doye,Sunderland,41,"['Right Midfield', 'Right Wing', 'Left Midfield', 'Center Forward', 'Right Center Forward']",11
16309,Joel Robles Blázquez,Everton,29,['Goalkeeper'],13
16334,Graham Dorrans,Norwich City,56,"['Right Center Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Wing', 'Right Wing']",21
16457,Jeremain Lens,Sunderland,41,"['Left Midfield', 'Right Midfield', 'Right Wing', 'Left Wing', 'Right Center Forward', 'Right Center Midfield', 'Left Attacking Midfield', 'Center Forward', 'Left Center Midfield', 'Center Attacking Midfield']",20
16890,John O''Shea,Sunderland,41,"['Left Center Back', 'Right Center Back', 'Center Back', 'Center Defensive Midfield']",28
16932,Youssouf Chafiq Mulumbu Ngangu,Norwich City,56,"['Left Defensive Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Right Defensive Midfield']",7
17276,Seydou Doumbia,Newcastle United,37,"['Center Forward', 'Left Center Midfield', 'Right Defensive Midfield']",3
18404,José Ángel Crespo Rincón,Aston Villa,59,"['Right Center Back', 'Left Center Back']",1
18414,Bastian Schweinsteiger,Manchester United,39,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Right Wing']",18
18672,Mark Bunn,Aston Villa,59,['Goalkeeper'],10
18751,Jack Rodwell,Sunderland,41,"['Left Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Center Forward', 'Right Defensive Midfield', 'Left Center Back', 'Right Wing Back', 'Left Wing Back', 'Left Wing', 'Center Defensive Midfield', 'Right Center Midfield']",22
18872,Martin Škrtel,Liverpool,24,"['Right Center Back', 'Center Back']",22
18947,Sébastien Pocognoli,West Bromwich Albion,27,"['Right Back', 'Left Back']",1
19288,Martín Gastón Demichelis,Manchester City,36,"['Right Center Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Right Center Back', 'Center Back', 'Center Attacking Midfield', 'Left Center Back']",20
19362,Rudy Gestede,Aston Villa,59,"['Center Forward', 'Left Wing', 'Right Center Forward', 'Center Attacking Midfield', 'Left Center Forward', 'Right Wing', 'Left Center Midfield', 'Left Back', 'Right Center Midfield']",32
